"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
146,100,100,5,5,"rectangle",10000,"large",1,1,600,1,6,1.5,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.178026829789945,8.11011581673481e-05,3.69460418231455e-08,1.6830955693263e-11,1e-08,5.07903507876387e-10,3.84417839025747e-10,3.84290860560902e-10
147,100,100,5,5,"rectangle",10000,"large",1,1,600,1,6,1.5,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.961758249928181,0.000438134801234085,1.99594488726891e-07,9.09262624092832e-11,9.8125024822794e-09,1.93560574777909e-11,5.30690861097405e-12,5.29877954565102e-12
148,100,100,5,5,"rectangle",10000,"large",1,1,600,1,6,1.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,77.0326635439587,100,100,100,38.6293486456089,0.0175978580224408,8.01679491629671e-06,3.65209080356568e-09,9.99023588690153e-09,9.13886726749287e-09,2.27007973335279e-14,2.16164286064185e-14
149,100,100,5,5,"rectangle",10000,"large",1,1,600,1,6,1.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,8.70806689202305,1.18240188518739,2.28460019778615,3.09154422233378,100,99.0360585864154,99.1459632776307,99.5956696208664,0.181974935296809,0.134752082970148,0.0904454576618177,0.0619701867712227
150,100,100,5,5,"rectangle",10000,"large",1,1,600,1,6,1.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.75592309707207,0.891895101108182,1.32772110947113,1.77865605394668,100,99.9216228141343,99.2329016571638,98.4588637555174,0.258259386691146,0.184080152489603,0.12651412018394,0.076424642757826
151,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,75.3307385728697,100,100,100,18.6965823207502,0.00851865722018794,3.88072010914129e-06,1.76788149967612e-09,7.48144457236737e-08,6.16676658010175e-09,2.23022139660567e-10,2.12699792729904e-10
152,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,12.4033692373126,8.50921289465146,68.3113863159904,99.9363073083777,98.6206295167223,97.9042313293404,3.03588066589951,0.00138301815729691,0.132810803633966,0.0809337655229116,1.76060282937254e-07,4.63785451097212e-09
153,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.39062865558789,0.384063153214662,0.272318777098528,0.320379426264179,99.4479548755036,99.8131586277049,99.6250774984734,99.850605046603,0.343649281554109,0.196919902918339,0.137244045776515,0.101120235631519
154,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.241241087813886,0.0792206937367026,0.0627701301482574,0.00910860216591193,100,99.9906790076953,100,100,0.433515570196793,0.282291170772324,0.20968037781431,0.147686705020139
155,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0706750565558567,0.000650236800453847,3.26940288350446e-05,1.03673715140257e-06,100,100,100,100,0.58371601187599,0.480708870580974,0.35569433080482,0.316775951014863
156,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9499074592189,100,100,100,1.09029516780212,0.000496690848665763,2.26270047366817e-07,1.03078468697826e-10,1e-08,2.11018728951757e-09,5.67408417478766e-10,5.66195142632117e-10
157,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,75.0361646878541,100,100,100,12.9028607272664,0.00587798353140125,2.6777453143982e-06,1.2198602002566e-09,1.00082392133263e-08,5.46355684989789e-09,3.99325970857149e-12,3.89456083824818e-12
158,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,6.07677125950866,0.208306932155159,0.0126685008412397,0.00124216057424996,100,100,100,100,0.255518675484749,0.21777545034057,0.180275277508097,0.160516234002967
159,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.585750486638665,0.00616672634071508,7.39308786287895e-05,2.89061908674966e-06,100,100,100,100,0.520179083203847,0.428324769749305,0.375863258563054,0.279946621085208
160,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.802775416460166,0.397173333623656,0.00557753837685149,0.0775079869296633,99.1074095978117,100,100,99.9788613120874,0.481539118442869,0.321021184809634,0.260102167876095,0.167979502503224
161,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.450476531385701,0.000205217352864123,9.34878085283727e-08,4.25888458835426e-11,9.8413836827907e-09,1.07577204670923e-09,5.74736284105524e-10,5.74254918515102e-10
162,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,95.8271330504432,100,100,100,9.1011131644774,0.00414607205588252,1.88876384524791e-06,8.60435765507159e-10,9.91446753553247e-09,2.23800499195004e-09,5.35434670774184e-13,5.27612420399622e-13
163,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,10.8977573084539,1.55213453085842,0.624692884475394,1.99090406643798,100,100,99.2206505905847,98.3167429139434,0.172144016343956,0.139444570736781,0.118513019015728,0.0762120894676387
164,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.82626559924309,0.469408654567078,0.81492315540871,1.46270714230626,100,99.7766528203465,98.0440133331306,99.9809185829405,0.415356770843894,0.308037400709327,0.186152890956964,0.109856116563179
165,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.745016700160608,0.00951340186353512,0.0153522045628731,0.00390335233227804,100,100,100,100,0.553708391529865,0.421833864758485,0.349511000986739,0.276542093322296
166,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.326805703110487,0.00014887827755129,6.78222511814764e-08,3.08967687702155e-11,9.66652597440842e-09,6.2769068268095e-10,3.99002842090008e-10,3.98777254780953e-10
167,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9308725043887,100,100,100,5.81396298199589,0.00264858831843848,1.20657759316789e-06,5.49662424838741e-10,9.93465378759974e-09,2.11236989018755e-10,7.91806227252381e-13,7.85260094808506e-13
168,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,34.6911536379146,100,100,100,98.3171869995401,0.180034620691008,8.20158023652597e-05,3.73627067561368e-08,0.0630502345854734,9.96837360878094e-09,2.31742648752146e-13,1.50093782219823e-13
169,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,4.25774810338739,0.453554288229422,0.653865309208634,1.85105692520362,100,100,99.6500358056184,99.2133965558528,0.301828794967807,0.230001187763247,0.164951395442303,0.100375069868311
170,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.19505147906514,0.809541777456479,0.761652630209136,0.97994346313035,98.7191686285143,100,99.5108416020712,99.5090220558535,0.364943902472666,0.21594661752403,0.143081152357157,0.103184334620428
171,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.242151683750385,0.000110313615090087,5.02539223440119e-08,2.28934270412494e-11,1e-08,4.20767322755789e-10,3.02215890019164e-10,3.02095583271366e-10
172,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9042070023129,100,100,100,8.52726741939325,0.0038846524653602,1.76967276845887e-06,8.06183232934286e-10,9.96174350873335e-09,5.74529054187121e-10,1.73176533658634e-13,1.71214195380872e-13
173,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,60.7521890970846,100,100,100,62.3309994701874,0.0283954425164415,1.29356935710001e-05,5.89291955474132e-09,1.43428954102207e-06,9.44793904271939e-09,3.4855341057495e-14,3.22520374116986e-14
174,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,5.61978406409796,2.0409212075438,0.570065664009604,1.12149867669684,99.2774484137096,100,99.9992110015048,99.2088986665621,0.270991794018138,0.163345193282897,0.143195565211665,0.0937555183586674
175,100,100,5,5,"rectangle",10000,"large",1,1,600,1,7,1.75,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.00079354465237,0.0861467454549329,0.165930211106122,0.0651291733194744,100,100,99.9651077082907,100,0.385590836050601,0.278828983164173,0.207572982744433,0.149394823240494
176,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,68.977490492644,100,100,100,43.3525791299608,0.0229871727627298,1.04719336109831e-05,4.77054171040204e-09,6.23349692911586e-05,7.43761885826387e-09,1.52321353783973e-10,1.36806252802706e-10
177,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,19.2389064412271,23.418302105973,99.6828149859147,100,96.4337444908802,61.0956850520537,0.0305725557046407,1.39275014080415e-05,0.146650867913297,0.00541729846397693,9.77431267108555e-09,5.83108528389711e-10
178,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.348858611560621,0.00315460145612004,0.000162716438477676,1.90703635235415e-05,100,100,100,99.1451336450287,0.752037447974976,0.601665696662835,0.514609789682416,0.363021472860831
179,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.209144461816501,0.00172704817974166,0.0110784268923878,0.00170643740298025,100,100,99.9893352963105,100,0.744822366627378,0.58294323403891,0.367817696927522,0.258267256279645
180,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0571038033799339,0.000903920485298026,1.3251658323217e-05,4.37413395119249e-06,100,100,100,100,0.953858295679468,0.860347499464083,0.73358557970282,0.620417636945422
181,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,98.2489724881567,100,100,100,2.80131440208102,0.00127615658344841,5.81359605924984e-07,2.64841286922406e-10,1e-08,3.10252244934929e-09,2.54378013478629e-10,2.53115830258308e-10
182,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,65.332379720919,100,100,100,19.9839693244464,0.00910383029192636,4.14729706582306e-06,1.8893218155804e-09,2.00744246697487e-08,5.77742965971512e-09,9.11073745550304e-12,8.78042901363169e-12
183,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.37311202411938,0.0288611144078186,0.0183235039113954,0.0167041636083321,100,100,99.8998765842033,99.9982944193129,0.51926126459185,0.423336699511636,0.276222422602635,0.18288159445273
184,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.564810034023135,0.00403167379081588,3.45519590546878e-05,3.89542523888905e-07,100,100,100,100,0.805768675549929,0.765638135869882,0.686826967704782,0.554633078923696
185,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.366686872302413,0.00539612829414191,4.12783599639149e-05,4.08185514821304e-07,100,100,100,100,0.835322038479311,0.685105165035328,0.663316317037405,0.548325850761009
186,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9974165674549,100,100,100,1.20591945405785,0.000549364143475257,2.50265594972846e-07,1.1400974644327e-10,9.79040601157618e-09,7.8717314991063e-10,2.16131392230769e-10,2.15738494724697e-10
187,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,61.066385878294,100,100,100,54.826987370578,0.0250501517987729,1.14117288744305e-05,5.19866985666624e-09,4.80091608906379e-06,9.08515008985626e-09,2.38770023266832e-13,2.22032989068138e-13
188,100,100,5,5,"rectangle",10000,"large",1,1,600,1,8,2,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,4.65120964149087,0.0838721546905261,0.00221262596623752,0.000106079994603171,100,100,100,100,0.394258579592923,0.308699409929397,0.265365754609652,0.221473648620121
