area,shape,HtoW,height,width,days,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,wind_avg,wind_std,prob_up,prob_down,prob_left,prob_right,wind_direction,lightlimitation_FP,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
3600,square,1,60,60,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.77316311,100,1,0,0,0.001895951,0.003002324,NA
3600,square,1,60,60,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,3.08E-11,1.86E-10,NA,1,1,95.0936627,99.99809685,10
3600,square,1,60,60,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,6.99E-10,4.03E-09,NA,1,1,95.09849461,99.99781964,10
3600,square,1,60,60,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0.142857143,0.142857143,1.78E-05,9.78E-05,NA,1,1,95.08275099,99.9893431,10
3600,square,1,60,60,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0.285714286,0.285714286,0.010814247,0.059742055,NA,0.714285714,0.714285714,95.06503816,99.9865792,10
3600,square,1,60,60,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,99.4219695,100,2,0,0,0.553989474,0.848842143,NA
3600,square,1,60,60,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.59342089,100,1,0,0,0.143667737,0.214801858,NA
3600,square,1,60,60,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.67690493,100,1,0,0,0.170121401,0.249712361,NA
3600,square,1,60,60,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.70330154,100,1,0,0,0.045676726,0.07616208,NA
3600,square,1,60,60,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.72203136,100,1,0,0,0.045557488,0.07341078,NA
3600,square,1,60,60,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.73540624,100,1,0,0,0.035377127,0.054259769,NA
3600,square,1,60,60,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,3564,3564,0,0,0,356400,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.78198148,100,1,0,0,0.063481012,0.101359811,NA
3600,square,1,60,60,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,1.55E-11,9.38E-11,NA,1,1,95.09825413,99.99896656,10
3600,square,1,60,60,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,4.24E-10,2.45E-09,NA,1,1,95.09205753,99.9971059,10
3600,square,1,60,60,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,1.91E-08,1.05E-07,NA,1,1,95.0914608,99.99437814,10
3600,square,1,60,60,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0.142857143,0.142857143,0.000120575,0.000666544,NA,0.857142857,0.857142857,95.07821971,99.98813005,10
3600,square,1,60,60,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,99.38116302,100,2,0,0,0.579126706,0.845657271,NA
3600,square,1,60,60,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.57185061,100,1,0,0,0.266376711,0.41615137,NA
3600,square,1,60,60,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.66609076,100,1,0,0,0.048607957,0.073157622,NA
3600,square,1,60,60,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.70386924,100,1,0,0,0.1073355,0.171761514,NA
3600,square,1,60,60,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.7151798,100,1,0,0,0.061009829,0.100065372,NA
3600,square,1,60,60,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.73230604,100,1,0,0,0.050131026,0.085466546,NA
3600,square,1,60,60,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,1800,1800,0,0,0,180000,180000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.7294883,100,1,0,0,0.031929862,0.050722841,NA
3600,rect,0.25,30,120,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,3.11E-13,1.88E-12,NA,1,1,95.12898048,99.99986111,10
3600,rect,0.25,30,120,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,6.25E-12,3.61E-11,NA,1,1,95.12513265,99.99857069,10
3600,rect,0.25,30,120,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,2.35E-10,1.28E-09,NA,1,1,95.12076197,99.99582791,10
3600,rect,0.25,30,120,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,1.26E-08,6.96E-08,NA,1,1,95.11460276,99.99343177,10
3600,rect,0.25,30,120,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,5.92E-07,3.28E-06,NA,1,1,95.11050168,99.9889956,10
3600,rect,0.25,30,120,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,5.64E-05,0.00030457,NA,1,1,95.10041733,99.98369462,10
3600,rect,0.25,30,120,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.66819654,100,1,0.142857143,0.142857143,0.117504305,0.169730765,NA
3600,rect,0.25,30,120,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.67617992,100,1,0.142857143,0.142857143,0.082341147,0.125124127,NA
3600,rect,0.25,30,120,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.71903974,100,1,0.142857143,0.142857143,0.043953699,0.076208172,NA
3600,rect,0.25,30,120,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.72276458,100,1,0.142857143,0.142857143,0.048502638,0.069854814,NA
3600,rect,0.25,30,120,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.73825998,100,1,0.142857143,0.142857143,0.04999991,0.090855536,NA
3600,rect,0.25,30,120,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,3.95E-11,2.38E-10,NA,0.857142857,0.857142857,95.11785776,99.99666273,10
3600,rect,0.25,30,120,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,5.23E-09,3.02E-08,NA,0.857142857,0.857142857,95.11436572,99.99331407,10
3600,rect,0.25,30,120,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0.285714286,0.285714286,0.002453057,0.013543055,NA,0.714285714,0.714285714,95.04094669,99.98556154,10.25
3600,rect,0.25,30,120,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,99.00429762,100,3,0,0,0.271557091,0.410563174,NA
3600,rect,0.25,30,120,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,99.43303235,100,2,0,0,0.012215042,0.021300016,NA
3600,rect,0.25,30,120,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.58201777,100,1,0,0,0.001611503,0.002218241,NA
3600,rect,0.25,30,120,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.61834463,100,1,0,0,0.003682801,0.005421257,NA
3600,rect,0.25,30,120,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.66104125,100,1,0,0,0.000407592,0.000611861,NA
3600,rect,0.25,30,120,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.67991413,100,1,0,0,0.000188893,0.000275401,NA
3600,rect,0.25,30,120,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.69989715,100,1,0,0,0.002406299,0.00542235,NA
3600,rect,0.25,30,120,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,356400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.68199087,100,1,0,0,0.002177325,0.002812584,NA
3600,rect,0.25,30,120,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,7.00E-13,4.23E-12,NA,0.857142857,0.857142857,95.12449479,99.99933584,10
3600,rect,0.25,30,120,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,1.23E-09,7.09E-09,NA,0.857142857,0.857142857,95.11533596,99.99540762,10
3600,rect,0.25,30,120,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,0,0,1.16E-07,6.36E-07,NA,0.857142857,0.857142857,95.1103614,99.99282115,10
3600,rect,0.25,30,120,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,98.74152645,100,3,0,0,0.620893969,0.864811955,NA
3600,rect,0.25,30,120,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1,1,99.37967535,100,2,0,0,0.573998619,0.914914727,NA
3600,rect,0.25,30,120,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.57046405,100,1,0,0,0.000448268,0.000749265,NA
3600,rect,0.25,30,120,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.65537177,100,1,0,0,0.028385866,0.049209188,NA
3600,rect,0.25,30,120,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.68751234,100,1,0,0,0.003984332,0.006466133,NA
3600,rect,0.25,30,120,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.71910518,100,1,0,0,0.000449692,0.000642556,NA
3600,rect,0.25,30,120,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,36,36,0,0,0,3600,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.7395309,100,1,0,0,0.003637155,0.004829154,NA
