"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
139,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,5.30008650847879e-07,3.01608867460776e-06,NA,0.75,0.75,99.9139220928656,100,1,35.6596029422948,98.3248242958007,99.9110929046028,99.9139220928656,50.9776776670842,0.633149017375204,0.00121225005488725,5.30008650847879e-07
140,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.18393549317967e-07,1.24279924965973e-06,NA,0.75,0.75,99.9139236374882,100,1,43.1802593201055,99.0988825901262,99.9124082891213,99.9139236374882,42.3889003077971,0.251372238887065,0.000499217374068377,2.18393549317967e-07
141,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.75,0.75,97.6900075069686,100,1,0.25,0.25,2.11497209120632,3.0550587683401,NA,78.4937671531518,13.8512155744868,3.28752777933199,2.11497209120632,55.2030667794106,96.6859457597224,98.2155043630612,97.6900075069686
142,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,7.63567018000314e-10,4.34518361480504e-09,NA,1,1,99.9139250068717,100,1,87.5151722931734,99.9040949703285,99.913913122762,99.9139250068717,3.12918425628215,0.00399664502160624,1.74702561173978e-06,7.63567018000314e-10
143,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,5.84966263595354e-10,3.32883134525345e-09,NA,1,1,99.9139250094341,100,1,88.0781741087881,99.9061545118051,99.9139153665204,99.9139250094341,2.68386622148587,0.00306178182347781,1.33839071697233e-06,5.84966263595354e-10
144,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,5.89196346686976e-10,3.35290321771108e-09,NA,1,1,99.9139250097704,100,1,88.1335313101325,99.906511998029,99.9139156937245,99.9139250097704,2.13860372217882,0.00308403323169811,1.34806909691676e-06,5.89196346686976e-10
145,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.6238704950191,100,1,0,0,1.51018594757935,1.84426000379652,NA,50.4094501359992,2.62559745229812,1.52089993898084,1.51018594757935,78.8387949881914,98.9418826152625,97.7642426441309,98.6238704950191
146,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,3.37543961795556e-09,1.92084055224184e-08,NA,1,1,99.9139249728236,100,1,82.5858938543469,99.8753865532745,99.9138835924192,99.9139249728236,12.2458792309623,0.0176607860728885,7.72293340557648e-06,3.37543961795556e-09
147,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,5.33500479285952e-09,3.03595819031693e-08,NA,1,1,99.9139249518917,100,1,81.0970607449228,99.8533935119563,99.9138658590727,99.9139249518917,14.0274320067627,0.0278604173458009,1.2206376666937e-05,5.33500479285952e-09
148,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,4.1590397951711e-09,2.3667590604341e-08,NA,1,1,99.913924967407,100,1,81.6209015723899,99.8720339347545,99.9138793318359,99.913924967407,13.1019687361316,0.0214477575214532,9.51579260816965e-06,4.1590397951711e-09
149,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.1907330292356,100,1,0,0,0.657437775992889,0.944586872089783,NA,32.3455396581025,3.28598931477445,1.25770906807724,0.657437775992889,86.2133668883091,96.8945068025283,98.993131213822,98.1907330292356
150,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,8.8434859570636e-09,5.03250787426424e-08,NA,1,1,99.9139248944472,100,1,72.2158624129273,99.7969550181364,99.9138149747598,99.9139248944472,29.1928261195409,0.0461697142435803,2.02336996969333e-05,8.8434859570636e-09
151,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,7.4053379590331e-09,4.21410988486895e-08,NA,1,1,99.9139249192823,100,1,73.7737468569921,99.8290360552072,99.9138370648111,99.9139249192823,25.8556494507791,0.0387142532403409,1.69432501674402e-05,7.4053379590331e-09
152,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,1.13463423844971e-08,6.45679290835516e-08,NA,1,1,99.9139248744862,100,1,70.9191607375318,99.7752962817526,99.9137988184593,99.9139248744862,29.520223767902,0.0589489655444178,2.59601744798677e-05,1.13463423844971e-08
153,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,99.0431844901247,100,1,0,0,0.330413115751668,0.74214189127024,NA,14.1112410355896,1.35524081222096,0.549741936304387,0.330413115751668,92.8586805349775,98.3833235639756,98.6883151891868,99.0431844901247
154,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.0229415404588e-08,1.1511828358678e-07,NA,0.75,0.75,99.9139247636815,100,1,62.0847426865651,99.6596511378551,99.9137031800731,99.9139247636815,43.3703109133173,0.105541874849229,4.62844142702526e-05,2.0229415404588e-08
155,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,1.41467693880045e-08,8.0504145914718e-08,NA,0.75,0.75,99.9139248039202,100,1,58.4249272099005,99.6824252127592,99.9137345262699,99.9139248039202,43.4154403870071,0.0739063594920955,3.23674731476033e-05,1.41467693880045e-08
156,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,1.05400094109279e-08,5.99793798862736e-08,NA,0.75,0.75,99.9139248518021,100,1,61.1223142344241,99.7451802143654,99.9137761257761,99.9139248518021,39.6608843310643,0.0551026361982713,2.41153026905258e-05,1.05400094109279e-08
157,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.2672070521252,100,1,0,0,0.964663698613667,1.44603809750423,NA,13.0984388991138,1.83721048737312,1.58776229601219,0.964663698613667,93.4040309766966,97.8867510440009,97.7874935445842,98.2672070521252
158,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,8.70388117445388e-09,4.95306384452434e-08,NA,0.75,0.75,99.9139248783717,100,1,62.1645497654019,99.7828472269216,99.9137994046213,99.9139248783717,38.0984152440238,0.0455311832238605,1.99142853748599e-05,8.70388117445388e-09
159,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,1.6351113401671e-08,9.30482701494878e-08,NA,0.75,0.75,99.9139247561363,100,1,52.0195429206325,99.6211918012292,99.9136913576784,99.9139247561363,49.5549929130455,0.0854657274756792,3.74109515339187e-05,1.6351113401671e-08
160,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,3.00150137288941e-08,1.70804583477491e-07,NA,0.75,0.75,99.9139245603757,100,1,44.3633842830269,99.3031194517223,99.9135200419608,99.9139245603757,57.8834816120417,0.152747079181704,6.86734647291464e-05,3.00150137288941e-08
161,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.75,0.75,98.7393734782843,100,1,0.25,0.25,1.49818725972627,2.14519933575443,NA,82.834665199855,15.1184171968537,1.93559090635693,1.49818725972627,51.8265943098248,97.6273704573299,98.6422966550637,98.7393734782843
162,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,3.44066671962726e-10,1.95795893497382e-09,NA,1,1,99.9139250138298,100,1,91.9376386668748,99.9093315682522,99.9139192932232,99.9139250138298,1.48904435932085,0.00180105414324661,7.87217504205522e-07,3.44066671962726e-10
163,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,2.83526236514476e-10,1.61344522244501e-09,NA,1,1,99.9139250143475,100,1,91.9616222599047,99.9093467818496,99.9139197176316,99.9139250143475,1.18316894941744,0.00148366244771,6.48702074225732e-07,2.83526236514476e-10
164,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.24311839970798e-10,1.27647751752212e-09,NA,1,1,99.9139250150354,100,1,92.0802620643793,99.9100321611055,99.9139203065839,99.9139250150354,1.42481334495564,0.00117418519107269,5.13220887331446e-07,2.24311839970798e-10
165,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,97.3595711341475,100,1,0,0,0.93080423982457,2.15214025489148,NA,60.1422992166827,3.25872665146493,1.05898538450318,0.93080423982457,80.5036692298326,98.7976136442192,99.045971854033,97.3595711341475
166,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,6.76508931783632e-10,3.84976754660431e-09,NA,1,1,99.9139250095945,100,1,90.8039493490384,99.9067872242707,99.9139156285053,99.9139250095945,4.59375969661445,0.00354117836051282,1.54783854051827e-06,6.76508931783632e-10
167,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,9.49959472134156e-10,5.40587562821185e-09,NA,1,1,99.9139250073611,100,1,90.8606704308804,99.9057679121751,99.9139138122802,99.9139250073611,5.54971199447935,0.00497243195830934,2.17348767016511e-06,9.49959472134156e-10
168,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.56442544839908e-09,1.45932173321822e-08,NA,1,1,99.9139249901904,100,1,88.8756420262345,99.894305438544,99.9138992713888,99.9139249901904,8.80729764895465,0.0134221908688627,5.86735193805651e-06,2.56442544839908e-09
169,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.0919648461056,100,1,0,0,2.17240883157552,2.93710936540865,NA,40.1689766437945,3.68706773675202,2.54260386526749,2.17240883157552,87.3774823158857,97.9035991038333,98.5475641628642,98.0919648461056
170,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.75054947821129e-09,9.96174367256327e-09,NA,1,1,99.913924997108,100,1,88.2358021218664,99.8992683056103,99.9139049357743,99.913924997108,10.6061066395497,0.00916257005113119,4.00522097204972e-06,1.75054947821129e-09
171,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,2.83643041330995e-09,1.61410991678503e-08,NA,1,1,99.913924986007,100,1,86.9004742525694,99.8931594340751,99.9138955848311,99.913924986007,14.7218840482158,0.0148456522428855,6.4896936937146e-06,2.83643041330995e-09
172,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.85978701081021e-09,1.62740131127641e-08,NA,1,1,99.9139249845631,100,1,85.6107266827798,99.891739693008,99.9138942289556,99.9139249845631,14.9916571664003,0.0149680560658855,6.54313279135823e-06,2.85978701081021e-09
173,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,99.0587696095776,100,1,0,0,1.60662851361027,1.96233915334549,NA,28.1182162886459,4.79380668296799,1.73743216105194,1.60662851361027,90.1545966209979,96.6940266021635,98.837613534193,99.0587696095776
174,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,3.94756469061432e-09,2.24641622956767e-08,NA,1,1,99.9139249691903,100,1,82.374894303153,99.8814728376469,99.9138807870284,99.9139249691903,21.3492123871063,0.0206606160837777,9.03194476256705e-06,3.94756469061432e-09
175,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,7.27145735347503e-09,4.13792327604495e-08,NA,1,1,99.9139249220036,100,1,73.4598281855607,99.8406881543308,99.9138395113224,99.9139249220036,33.6027166562854,0.0380482425967177,1.66369358063749e-05,7.27145735347503e-09
176,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,1.16014415673488e-08,6.60196062151695e-08,NA,1,1,99.913924877425,100,1,72.4400291556299,99.7998061459282,99.9138019281794,99.913924877425,37.9747954242968,0.0606960129419464,2.65438373360083e-05,1.16014415673488e-08
177,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,2,0.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.6020530310916,100,1,0,0,1.05141642815335,1.81390513566566,NA,17.9710073285884,0.936660266290673,1.12775868059342,1.05141642815335,96.5140934424942,98.7107262462184,98.964409606334,98.6020530310916
