"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
893,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,0,0,2.6944289858518e-06,1.48455836071977e-05,NA,0.75,0.75,99.9139213123567,100,1,62.1601951967844,98.7064487078375,99.9114990984078,99.9139213123567,52.862519955122,1.54117104849267,0.00280799523013417,2.6944289858518e-06
894,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,0,0,9.22924984064396e-07,5.08505166385164e-06,NA,1,1,99.913923890264,100,1,74.0863210309057,99.5691384461889,99.9133548185929,99.913923890264,32.3028721276504,0.466709474022341,0.000963195354543569,9.22924984064396e-07
895,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,0,0,2.0387863699898e-05,0.000112335617161519,NA,1,1,99.9138993498182,100,1,75.016787999902,97.9782402594295,99.8864838945567,99.9138993498182,23.0066832184284,2.09027301456744,0.0205536373358693,2.0387863699898e-05
896,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,0,0,7.87821127993145e-07,4.34068887483925e-06,NA,1,1,99.9139238554987,100,1,75.4412824969819,99.657313778655,99.9129971006635,99.9139238554987,35.7011260980109,0.355048059715409,0.000819838564539515,7.87821127993145e-07
897,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,0.25,0.25,0.000215868144651006,0.00118971901436676,NA,0.75,0.75,99.913690542342,100,1,27.0691040751428,81.6112780468922,99.7460715276238,99.913690542342,80.0409074372529,31.4812023203951,0.177489702318744,0.000215868144651006
898,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,0.25,0.25,3.05119649670486,6.97455259947385,NA,0.5,0.5,97.8580564900427,100,1,38.655067613851,57.2586001077026,82.6647714465342,97.8580564900427,75.7422440082544,58.5225077688012,23.3672981555314,3.05119649670486
899,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,84.1739003038556,93.2235110110645,4,0,0,25.5630391531742,30.2843221577912,NA,43.6262073017319,38.7294555526593,32.5168063801342,25.5630391531742,70.6474045324415,72.0319746907565,75.625089362336,84.1739003038556
900,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,0.25,0.5,0.042835944340868,0.234386942003204,NA,0.5,0.5,99.8754499039474,100,1,20.672269944648,43.5302394784363,91.977922348794,99.8754499039474,86.0945161093618,68.5553222467422,12.3996122736076,0.042835944340868
901,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,0.5,0.75,62.6446451549985,66.6409565669406,NA,0,0,39.0104647694671,42.6589892678972,NA,24.5185415373555,27.1027342463738,32.6209303563115,39.0104647694671,85.8674940344161,77.916382843109,69.2297916897934,62.6446451549985
902,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,0.25,0.25,0.0336405703001379,0.149765768294936,NA,0.75,0.75,99.8817432352686,100,1,39.1861595382881,71.2765793480413,96.5760072523331,99.8817432352686,75.4093478776096,39.2535647711875,5.28475569083155,0.0336405703001379
903,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,95.5623297907149,98.5414018053509,2,0,0,7.83333267849284,9.3190927744079,NA,39.1238101613232,29.8208965136009,14.6592753547625,7.83333267849284,71.177404701286,85.7749476834376,91.2606579428535,95.5623297907149
904,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,74.141309600554,76.3992828189023,4,0,0,24.4876764701331,26.3711009897223,NA,20.7821374578546,16.1036861876191,20.7342650416921,24.4876764701331,88.4555198214917,81.9972756080064,77.4910504960631,74.141309600554
905,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,96.4448484489419,97.8525066875726,2,0,0,4.71324551593453,5.46233519646077,NA,12.7854403849074,5.98894378991053,4.559010746479,4.71324551593453,95.0312169822403,92.7159940700287,97.0749993401574,96.4448484489419
906,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,1,1,94.812312359345,98.1527460708829,3,0,0,8.68432579378064,9.80260999328436,NA,22.7240845591487,23.0093648210305,16.4343694521075,8.68432579378064,89.0106402367608,88.2449872271863,91.7003835485551,94.812312359345
907,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.2037348930747,100,2,0,0,2.3445507645387,4.23608014207398,NA,25.0305472393622,14.5663495849746,6.10132438992135,2.3445507645387,86.2563761696101,93.0490820502587,95.9332542179318,99.2037348930747
908,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,1,1,94.7336934857369,97.2198736859631,2,0,0,5.86778730178223,6.43458064004675,NA,12.1500758647149,5.77146724652571,5.64661911046372,5.86778730178223,95.0450789771471,92.2654478061654,95.2072575733908,94.7336934857369
909,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,1,1,84.5234467140622,86.2234507565834,2,0,0,14.5279366529521,15.7219929959669,NA,11.5697632342935,7.87682083577015,11.7847003775132,14.5279366529521,94.5164213386121,90.1863735659119,86.9651625679897,84.5234467140622
910,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,1,1,96.3633267301349,98.2966893589658,2,0,0,2.9636960757998,3.89145295337214,NA,14.4347788075341,2.48834020336592,2.66745948418284,2.9636960757998,94.2157922100646,97.218448367473,97.5797384918786,96.3633267301349
911,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,99.5989259717533,100,1,0,0,0.000178982723565034,0.000482947292853538,NA,20.7210382108062,5.19854139306183,0.0455072643734984,0.000178982723565034,87.4193548039449,98.5536481508935,99.6931817266774,99.5989259717533
912,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,78.872545912675,81.1046230034622,3,0,0,19.0862215336327,21.1095675838171,NA,13.6035687740341,9.68592378800824,14.553023829919,19.0862215336327,92.5332461362504,87.9873868461611,83.6493937777687,78.872545912675
913,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,45,45,100,9375,28125,0,0,0,937500,2812500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,1,1,97.7029701552354,99.2364292966925,1,0,0,3.67913078111518,3.95714382278212,NA,10.1603454981319,3.50723259577001,4.16109002552761,3.67913078111518,96.5229987713428,94.9167586736905,96.9625781221278,97.7029701552354
914,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.1850863073253,100,1,0,0,1.07457230392214,1.71586224207678,NA,11.2739902388889,1.70530370670449,1.55079071325646,1.07457230392214,96.3758636562264,98.1669124786039,99.1136319247221,99.1850863073253
915,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,1,1,99.6498585753362,100,1,0,0,0.33771732504181,0.780540714058298,NA,14.2472960274328,3.43845755483162,4.24033672098757,0.33771732504181,93.1498315439207,96.0981233855945,97.6015686164123,99.6498585753362
916,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,45,45,100,13500,40500,0,0,0,1350000,4050000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,1,1,97.2178583497255,99.0494790192825,2,0,0,3.77247940808675,4.24376498507744,NA,9.74475444529745,3.11759055627761,3.52534002771745,3.77247940808675,96.7901056892414,96.0213327002113,97.4162283275439,97.2178583497255
917,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,15,15,100,45,45,100,9375,28125,0,0,0,937500,2812500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,1,1,83.2026038788953,85.5595519229198,3,0,0,14.74249070804,16.5085821592747,NA,10.5907259443773,7.5808240141984,11.4402377660672,14.74249070804,95.3609471441274,90.9483851653932,87.3295098683283,83.2026038788953
918,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,1,1,93.9174203243534,95.1906948314517,2,0,0,5.6670054576468,5.7900397374852,NA,12.7891047228486,4.04654055072786,4.86139992752187,5.6670054576468,94.8101459593522,94.9763059019423,94.6259585688402,93.9174203243534
919,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,1,1,97.4647939549288,99.7765684460742,1,0,0,2.22835306727254,2.25232106611157,NA,15.1879712285593,3.28740412287706,1.80257183204409,2.22835306727254,93.4641295102226,97.8239439487763,97.7469540840746,97.4647939549288
920,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,15,15,100,45,45,100,13500,40500,0,0,0,1350000,4050000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,1,1,84.2808974553535,86.1082315337957,3,0,0,14.5228075414746,15.3830594322825,NA,10.5263998914288,7.1442807516885,11.5559859222895,14.5228075414746,95.0482684650683,91.5450436866117,86.8377774699328,84.2808974553535
921,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,30,30,100,1,1,100,18750,625,0,0,0,1875000,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.18428866753221e-08,1.20347688105245e-07,NA,1,1,99.9139249800428,100,1,90.7836870574433,99.9007714314808,99.9138984821574,99.9139249800428,7.23501755409172,0.023811931814573,2.28171535651713e-05,2.18428866753221e-08
922,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.80201113377761e-08,1.5438232491362e-07,NA,1,1,99.913924967573,100,1,90.3412555264041,99.8905545083277,99.9138899211716,99.913924967573,5.52159889769238,0.0304852738951402,2.9269841798497e-05,2.80201113377761e-08
923,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,30,30,100,1,1,100,120,4,0,0,0,12000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,0,0,4.58112230964913e-08,2.52405968575671e-07,NA,1,1,99.913924930174,100,1,89.389879705225,99.8448104861556,99.9138638603754,99.913924930174,3.85275463075195,0.0480346111820246,4.7853499822466e-05,4.58112230964913e-08
924,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,30,30,100,1,1,100,27000,900,0,0,0,2700000,90000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.08369820328128e-08,1.14805458279723e-07,NA,1,1,99.9139249801357,100,1,90.4278026607577,99.8992513953987,99.9138980200546,99.9139249801357,7.43037192031797,0.0227121757087679,2.17663690377232e-05,2.08369820328128e-08
925,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,30,30,100,1,1,100,18750,625,0,0,0,1875000,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,30,0,0,1.43463913431361e-08,7.9044270882669e-08,NA,1,1,99.9139249931047,100,1,91.4096616635175,99.9047061662674,99.9139068897052,99.9139249931047,5.95566059960451,0.0156410713892111,1.49862250896958e-05,1.43463913431361e-08
926,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,30,0,0,1.62705127402828e-08,8.96455962657403e-08,NA,1,1,99.9139249881152,100,1,90.8636927710612,99.8998800605109,99.9139031638683,99.9139249881152,4.137228010807,0.0177144802015608,1.6996216409067e-05,1.62705127402828e-08
927,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,30,30,100,1,1,100,120,4,0,0,0,12000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,30,0,0,3.91784283488188e-08,2.15861273244791e-07,NA,1,1,99.9139249406269,100,1,89.8259458485747,99.8505246749193,99.9138702368466,99.9139249406269,4.02278019039739,0.0409384408092647,4.09257820645081e-05,3.91784283488188e-08
928,300,300,5,5,"rectangle",90000,"XL",1,1,120,4,5,1.25,4,30,30,100,1,1,100,27000,900,0,0,0,2700000,90000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,30,0,0,1.0378790290816e-08,5.71839905515416e-08,NA,1,1,99.9139249994677,100,1,91.5806744002793,99.9062067081798,99.9139108122258,99.9139249994677,4.60491244240273,0.0113167782675624,1.08417240306365e-05,1.0378790290816e-08
929,250,250,5,5,"rectangle",62500,"large",1,1,120,4,5,1.25,4,30,30,100,5,5,100,18750,3125,0,0,0,1875000,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.15037692353551e-07,6.3382283794315e-07,NA,1,1,99.9139248113724,100,1,83.0449696682268,99.8303392801747,99.9137879486347,99.9139248113724,27.7015819790022,0.125169203607328,0.000120168060582818,1.15037692353551e-07
930,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,30,0,0,8.18117907546601e-08,4.50758184394888e-07,NA,1,1,99.9139248711329,100,1,85.9047499813845,99.8505044343119,99.9138269998404,99.9139248711329,19.0520826561957,0.0888053253747156,8.54604398983071e-05,8.18117907546601e-08
931,20,20,5,5,"rectangle",400,"small",1,1,120,4,5,1.25,4,30,30,100,5,5,100,120,20,0,0,0,12000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.91765511040521e-07,1.6075396575563e-06,NA,1,1,99.9139245508601,100,1,83.212750046671,99.6611452372975,99.9136353596472,99.9139245508601,20.9847941163412,0.280833146802132,0.000304765568178253,2.91765511040521e-07
