"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
630,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,98.7155462129822,100,2,0,0,0.569273174169933,0.800964086296922,NA,12.0752050335774,2.49324536258436,1.50133766549933,0.569273174169933,88.4384519349185,95.1227631685519,98.2525106988223,98.7155462129822
631,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.2804560331002,100,2,0,0,0.366708242055566,0.70995076172184,NA,9.89970767899148,2.00839581906522,1.22717300405771,0.366708242055566,89.9465227301544,96.9970429448432,97.9927813457973,98.2804560331002
632,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,98.3755653998832,99.9934185608629,1,0,0,0.988193398304285,1.20017987406427,NA,11.231707105717,1.71170733166932,1.04690929876584,0.988193398304285,89.3912694261769,98.3954384568378,97.8793981071243,98.3755653998832
633,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.8023673307099,100,1,0,0,0.189652743490347,0.329043112352727,NA,5.3279897945496,0.437622879864119,0.0343520771669846,0.189652743490347,93.4849080853817,98.412510838802,99.3454837937499,98.8023673307099
634,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,97.4661257772498,99.9834516113308,1,0,0,1.44662416699033,2.03033589939308,NA,6.47639604252867,0.49557558115545,0.743144942820221,1.44662416699033,92.1140970550031,98.998836063454,98.6695747620051,97.4661257772498
635,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.2674976149542,99.9919359798099,2,0,0,1.95711550510553,2.56844585577317,NA,7.36886956356976,5.01751725730717,3.82280989006927,1.95711550510553,91.024883334541,95.730006139486,97.4035536976523,98.2674976149542
636,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,95.3586964208197,99.8078836859064,2,0,0,2.63002253714011,2.90047018818216,NA,4.02134644073845,1.10787042008325,1.6796626619135,2.63002253714011,95.0496874580249,97.946373050566,97.1146216382996,95.3586964208197
637,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.0524754317506,100,1,0,0,0.23446850281725,0.494476869332496,NA,3.66908931109014,0.799057517545827,0.308450723754585,0.23446850281725,95.502189771687,97.9712043119536,98.7810762939563,98.0524754317506
638,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,98.8034868643736,100,1,0,0,0.605291523164307,1.05768393759547,NA,4.88425873038849,2.73621969629706,1.05361377530816,0.605291523164307,93.8359634411278,98.3210403279457,98.7593578230383,98.8034868643736
639,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.377677060195,100,2,0,0,0.535228701175025,0.936986677856272,NA,5.1124222803979,1.13114007121482,0.951016644737441,0.535228701175025,93.8187148870637,97.5061977120744,98.4810223095842,98.377677060195
640,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,98.4202742526487,100,1,0,0,0.858173617803778,1.06571035162129,NA,4.81494162079142,0.119372787529024,0.330268426028564,0.858173617803778,94.7888606061786,99.0895011758061,97.3610114269842,98.4202742526487
641,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.28316276102439e-08,7.04317586498766e-08,NA,1,1,99.9139250051644,100,1,88.1449786532522,99.9073499135117,99.913915047875,99.9139250051644,2.11656379490033,0.00551385471480839,8.41183793424915e-06,1.28316276102439e-08
642,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.72849369044225e-08,9.4875610589888e-08,NA,1,1,99.9139250013441,100,1,87.8853828148725,99.9063375713912,99.9139129371059,99.9139250013441,2.68014424992999,0.00742740997597532,1.13312262242726e-05,1.72849369044225e-08
643,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.58079354350558e-08,1.9654684066688e-07,NA,1,1,99.9139249880642,100,1,87.848730650529,99.9045155256479,99.9139066583704,99.9139249880642,4.04195956696577,0.0153835562245386,2.34740683562954e-05,3.58079354350558e-08
644,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,7.29118964761161e-08,4.00207460846163e-07,NA,1,1,99.9139249598441,100,1,87.2082059909075,99.8979678562961,99.9138925308618,99.9139249598441,5.47910524827998,0.0312970356096669,4.77976941694084e-05,7.29118964761161e-08
645,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,9.27317500057665e-08,5.08997022242697e-07,NA,1,1,99.913924940287,100,1,83.5040155141901,99.8926076520842,99.9138806879793,99.913924940287,13.3694207219654,0.0398370073109198,6.07907240594185e-05,9.27317500057665e-08
646,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.04899062819414e-07,5.75782411308611e-07,NA,1,1,99.9139249277486,100,1,82.1582861246356,99.8872324448208,99.91387290832,99.9139249277486,14.1675808048031,0.0450590209151383,6.87670423080979e-05,1.04899062819414e-07
647,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.91994399706023e-07,1.60273348107854e-06,NA,1,1,99.9139247788765,100,1,77.3251120784437,99.8442456202186,99.9137953786411,99.9139247788765,25.4772255785359,0.125240751693336,0.000191417904879118,2.91994399706023e-07
648,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,5.93483377049585e-07,3.25758196887174e-06,NA,1,1,99.9139245512972,100,1,74.7980452646862,99.7745061337396,99.9136822753783,99.9139245512972,30.4674970208495,0.252776050587661,0.000389057973489318,5.93483377049585e-07
649,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.25,0.25,6.42370456175004e-06,3.52591947723735e-05,NA,0.75,0.75,99.913920066076,100,1,41.4828102593634,97.6439362354286,99.9114179629116,99.913920066076,70.3199402309255,2.50265684577543,0.00421087159073621,6.42370456175004e-06
650,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,9.87671263367459e-07,5.42124720154e-06,NA,0.75,0.75,99.9139241672352,100,1,58.4544754156504,99.5220701575236,99.913451564145,99.9139241672352,50.4639839426169,0.422473862802931,0.000647466475083012,9.87671263367459e-07
651,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.10245950260393e-06,6.05131051274126e-06,NA,0.75,0.75,99.913924122355,100,1,61.8047377514726,99.5634346657024,99.9134484761995,99.913924122355,48.162052082873,0.462264578136078,0.000722716022218319,1.10245950260393e-06
652,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,97.5491644937637,99.9654497450007,1,0,0,3.67766405659302,4.26827308334194,NA,25.6141258544467,7.40348531574377,4.40369888949438,3.67766405659302,88.7777767871668,94.5910194371372,96.7442258366412,97.5491644937637
653,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,99.2233312684299,100,1,0,0,0.203436726113168,0.453807708139676,NA,12.357520701078,1.21236933563729,0.887244773074621,0.203436726113168,94.4202245540787,98.5740910234851,98.9627354406296,99.2233312684299
654,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,98.2728192599009,100,1,0,0,1.11574390059179,1.86717018612892,NA,13.6938262855613,0.763407784357987,0.72689990836049,1.11574390059179,93.5303874190042,98.7341491698568,98.4272572277718,98.2728192599009
655,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.6445041284348,100,1,0,0,1.51816854522661,1.95509556867064,NA,14.8769664740435,2.36100081170313,3.10816678784327,1.51816854522661,92.9820725333321,97.3504350911919,97.7275116314301,98.6445041284348
656,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,97.5295472803675,99.9978541559929,1,0,0,3.26937920004792,4.08683957590689,NA,20.6747187937443,7.16172036561062,3.78975272402926,3.26937920004792,89.5621445211641,93.7688190068673,97.2441234459864,97.5295472803675
657,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.5276432156692,99.9912328672683,1,0,0,1.02183034648213,1.08379762657286,NA,11.3616054973973,1.84824155562338,1.0205955220917,1.02183034648213,95.0487275096553,97.8115913096475,98.477004812838,98.5276432156692
658,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,99.154583522169,100,1,0,0,1.46745911570889,1.8572273495029,NA,12.513359455088,1.36000023764699,1.48443441585735,1.46745911570889,94.314821135158,97.9052779470505,98.1838733992712,99.154583522169
659,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,97.197016050441,100,1,0,0,1.84646345103637,2.26457001725869,NA,11.2400940011357,1.8245554393491,0.586805091180227,1.84646345103637,94.9898674577997,98.5574023556287,98.5050258052332,97.197016050441
660,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,98.4008129350708,100,1,0,0,1.0193698814041,1.12821267333593,NA,9.8531188489525,1.01764189090347,0.556663645399258,1.0193698814041,95.9533664542035,98.5227767375021,98.6057407291815,98.4008129350708
661,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,5.49737512374326e-09,3.01746442167425e-08,NA,1,1,99.9139250131099,100,1,92.1929416887983,99.9104837132125,99.913920108972,99.9139250131099,1.06636867627496,0.00236239819229492,3.60383221534547e-06,5.49737512374326e-09
662,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,9.08383112971778e-09,4.98604090702068e-08,NA,1,1,99.9139250099585,100,1,91.7971460140805,99.9096222356543,99.9139183373573,99.9139250099585,1.71194447081113,0.00390355061613637,5.95495137062008e-06,9.08383112971778e-09
663,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.21329300163956e-08,6.6596664475575e-08,NA,1,1,99.9139250078665,100,1,91.965069172095,99.9094169998742,99.9139173939138,99.9139250078665,1.84613546301898,0.00521287712794422,7.95380369746902e-06,1.21329300163956e-08
664,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,2.83517911773462e-08,1.55620672231701e-07,NA,1,1,99.9139249960179,100,1,91.6179053443665,99.9076257579673,99.9139116847933,99.9139249960179,2.91669931198692,0.0121783744718721,1.85861523576265e-05,2.83517911773462e-08
665,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,3.67429704192296e-08,2.0167917150852e-07,NA,1,1,99.9139249879559,100,1,89.9951053105137,99.9049926719638,99.9139068797347,99.9139249879559,6.32563720246884,0.0157878145006036,2.40870345310992e-05,3.67429704192296e-08
666,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,4.49913244846194e-08,2.4695371509115e-07,NA,1,1,99.913924981236,100,1,89.5615132358656,99.9034369306694,99.9139033110926,99.913924981236,7.26202119830606,0.0193315726768636,2.94942801749946e-05,4.49913244846194e-08
667,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.01765011071181e-07,5.58579856518946e-07,NA,1,1,99.9139249358564,100,1,87.4310264903624,99.8931729639528,99.91387958627,99.9139249358564,12.8476891739022,0.0437127768071118,6.67125225977539e-05,1.01765011071181e-07
668,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,7,1.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.16915307853847e-07,6.41738602158613e-07,NA,1,1,99.9139249277613,100,1,88.7338035436873,99.8942205694578,99.9138771021678,99.9139249277613,11.9155530045638,0.050215362387355,7.66443191994441e-05,1.16915307853847e-07
