"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
490,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,2.37685510055061,0.0030468200060933,3.82384819462739e-06,4.79900177427267e-09,1e-08,1e-08,1e-08,1e-08
491,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0163332393191368,2.04721773428258e-05,2.5692940330569e-08,3.22451254695331e-11,1e-08,1e-08,1e-08,1e-08
492,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.131374941257105,0.000164759635027069,2.06776252425811e-07,2.59508102978073e-10,1e-08,1e-08,1e-08,1e-08
493,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.273876446537415,0.000343804392064432,4.31480979691171e-07,5.41516781048021e-10,1e-08,1e-08,1e-08,1e-08
494,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.723475273806515,0.000910185176866778,1.14230117373143e-06,1.43360955509956e-09,1e-08,1e-08,1e-08,1e-08
495,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.02364193896117,0.00128974111270531,1.61865462515215e-06,2.03144214066915e-09,1e-08,1e-08,1e-08,1e-08
496,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0119538319688917,1.49914063451432e-05,1.88144870119081e-08,2.36125366201686e-11,1e-08,1e-08,1e-08,1e-08
497,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.051219263783795,6.42541621633317e-05,8.06401604338432e-08,1.0120492472977e-10,1e-08,1e-08,1e-08,1e-08
498,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.214698072535918,0.000269536381572356,3.38273390197764e-07,4.24539495439406e-10,1e-08,1e-08,1e-08,1e-08
499,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.38479403494372,0.000483391435299098,6.06665834569686e-07,7.61377084291032e-10,1e-08,1e-08,1e-08,1e-08
500,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.749032078595785,0.000943054094192334,1.18355331050056e-06,1.48538176845829e-09,1e-08,1e-08,1e-08,1e-08
501,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,91.3802805041358,100,100,100,3.38914267068876,0.109182030457551,0.00285335405615382,7.54584739441115e-05,9.99996113454697e-09,1e-08,1e-08,1e-08
502,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,31.6374234303268,39.172754565026,12.9115638411964,2.0712406565684,48.6321503438753,68.5581825458256,98.8557656196732,98.981448438391,0.00172821385936892,0.00134924504216549,0.0297341153557285,0.119995914959272
503,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,4.72353571880085,0.351385377724953,0.00848249180193769,8.39982352678262e-05,98.9221811995305,100,99.2842841205049,100,0.0874145677391716,0.138970849250361,0.130568414343367,0.132335767964933
504,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.764187161050186,0.151180504142228,0.170009476846232,0.129541070990724,99.3163928504399,99.1681328584738,99.9784542160633,100,0.116353949029929,0.130933697912549,0.134395321462859,0.134838404269745
505,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.330246288114855,0.0828136381462481,0.00258626132149534,0.0142329649455072,99.9569916885316,99.9860259169547,99.9973797007098,99.9915054566353,0.126499465793701,0.131282382716085,0.138934323404066,0.130960067706856
506,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.99383059297,100,100,100,0.867204365633897,0.0203644352664869,0.000537327227638111,1.42134326981675e-05,1e-08,1e-08,1e-08,1e-08
507,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.2957354262151,100,100,100,4.62057426989944,0.127126557476385,0.00334457337750952,8.84637049872884e-05,1e-08,1e-08,1e-08,1e-08
508,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,27.6779808897957,5.86347521453831,0.657151235310088,0.121627378858727,83.5038895840895,98.8671622390755,99.1752554140464,99.946534076066,0.0060688760716546,0.10592332776019,0.12210463070504,0.127416334663023
509,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,4.84193858749613,0.416618610412919,0.0673306909681742,0.103764868842538,99.3555798366254,99.9858434938629,99.048350687959,100,0.11317032346737,0.136945210964858,0.135329282892385,0.137568391445811
510,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.46543359872396,0.120909470757572,0.0142385545655836,0.000165574526933962,99.854676483974,99.9810283992578,100,99.0617455792611,0.128647643071734,0.124463051683156,0.127207520563936,0.139480576397916
511,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.25038519793391,0.00621175381997776,0.000164116474313985,4.34134303146572e-06,1e-08,1e-08,1e-08,1e-08
512,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.70097006443105,0.0409759543296542,0.00108163031784392,2.86116198185881e-05,1e-08,1e-08,1e-08,1e-08
513,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,76.7099691348277,100,100,100,31.0913842229652,1.84848720022654,0.0471406139466058,0.00124582110260055,1.00147520076444e-08,1e-08,1e-08,1e-08
514,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,42.209740642298,2.38588605931267,0.917799496954104,0.00996517031327564,99.629954901532,98.8442247433303,99.9951296322636,100,0.0820521484972961,0.114431020556702,0.121062179596804,0.138347077617465
515,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,5.22345464800487,0.797949221203859,0.0207336575411166,0.0630154187336637,99.0251176160036,99.6577428895181,100,100,0.116488101279681,0.127437855167428,0.138877362785261,0.139133974252971
516,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.158016970416869,0.00399096657774657,0.000105485289541045,2.79041387060931e-06,1e-08,1e-08,1e-08,1e-08
517,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.36754106808084,0.0340247561923197,0.00089872794859031,2.377374311049e-05,1e-08,1e-08,1e-08,1e-08
518,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,3.30047847562531,0.0812407380744227,0.00214475754818978,5.67336619794093e-05,1e-08,1e-08,1e-08,1e-08
519,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9823413929653,100,100,100,9.96447837466361,0.269966571727185,0.00710107483369682,0.000187820711069711,1e-08,1e-08,1e-08,1e-08
520,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,83.7436061291448,100,100,100,25.5144423522636,1.15875893686917,0.0299436718186333,0.000791640267279245,9.99936616658929e-09,1e-08,1e-08,1e-08
521,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.113682153074216,0.00291084411410754,7.69639886136812e-05,2.03595016573471e-06,1e-08,1e-08,1e-08,1e-08
522,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.618984365110479,0.0157941467924777,0.000417485232756935,1.10437669024383e-05,1e-08,1e-08,1e-08,1e-08
523,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.84961601015728,0.0463436867266665,0.00122448595566418,3.23910236742963e-05,1e-08,1e-08,1e-08,1e-08
524,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,3.42105825864697,0.0842152136697461,0.00222354563076807,5.88178096435814e-05,1e-08,1e-08,1e-08,1e-08
525,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,8.02617048299618,0.221338609714928,0.00582837752771763,0.00015416309300623,1e-08,1e-08,1e-08,1e-08
526,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,74.2311185409075,98.8806803776364,100,100,15.4171435832803,6.06333051082522,1.75800514232708,0.768024231764956,3.52040391243794e-08,1e-08,1e-08,1e-08
527,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,24.8862824033779,5.85530141160021,0.0424034166298943,0.00305632749223169,84.9138339255337,99.6921726276085,100,100,0.026552715251035,0.157281992504178,0.200526949693911,0.193149730894411
528,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.76951151793411,0.0162450016156021,0.00113408186893013,5.35820550927489e-05,99.9340719194624,100,100,100,0.169293381389532,0.201790849453228,0.195551556280186,0.204702779686254
529,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.10315081830992,0.000593639306929829,1.40188973401272e-06,2.09560994896825e-06,100,99.0100299248654,100,100,0.207806533330623,0.196413543027791,0.204018694336047,0.194329579503172
530,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0726539062788207,0.000460971245899918,7.4358504208046e-07,8.685123526897e-09,99.0961802734223,100,100,100,0.200990961484354,0.209103361289936,0.189332036262638,0.201850246251949
531,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.3706177219337,100,100,100,2.46838349755335,0.660848703707421,0.302037585787351,0.16733711702144,1e-08,1e-08,1e-08,1e-08
532,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,77.8117029117258,99.9840138160153,100,100,16.8052730973998,10.0104760626389,2.91475340152888,1.2851138165184,1.00069738885618e-08,1e-08,1e-08,1e-08
533,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.45780426763554,0.195427013013648,0.0937066791235171,0.0106735594414241,99.5221987266871,100,99.8518152158052,99.9955242293535,0.164576452508555,0.20101088179516,0.190060728131688,0.201624463568275
534,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.677927745178956,0.275303025359949,0.00153615868850601,2.99271596367686e-06,99.0010987555599,100,100,100,0.197943107117806,0.207606339565293,0.208281885265253,0.210946114825972
