"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
901,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,0.000325225826740967,0.00190127878786738,NA,0.75,0.75,99.9168912205471,100,1,49.5995224956796,94.8874086802285,99.597916605205,99.9168912205471,14.9707974570949,4.48228792430473,0.275687432259438,0.000325225826740967
902,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,0.00319200985446969,0.0194207589553679,NA,0.75,0.75,99.9091826056139,100,1,40.6748188349902,81.2236098935322,96.6709647766501,99.9091826056139,22.3156176060235,15.7424036082685,2.6683809846427,0.00319200985446969
903,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.13953312138658,9.87280968830634,NA,0.75,0.75,93.3017532358736,96.8750511577342,1,42.5826942431095,76.3356125311094,86.5557350035081,93.3017532358736,24.6155356381616,24.2994547138662,14.2763731139924,7.13953312138658
904,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,11.2281340029494,14.175573166238,NA,0.75,0.75,88.5340288477153,93.7443443687063,1,42.3147343760419,71.4905865874496,79.3259551827721,88.5340288477153,21.5469333283105,28.0508454798076,20.1969303764921,11.2281340029494
905,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,33.7927404692993,38.2150138733902,NA,0,0,68.8527847221846,69.8300727982619,NA,42.2185330070935,66.4727971307254,68.1115469414879,68.8527847221846,25.9200652385187,36.0170246862102,33.6590262677588,33.7927404692993
906,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,14.7314007042533,16.2471891219073,NA,0.75,0.75,85.6827870467777,86.1035816608895,1,54.3525343125763,83.990929171297,84.6939634253716,85.6827870467777,15.2884440577107,16.9964866854245,16.3686967640575,14.7314007042533
907,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,38.3050094936512,42.6899458913789,NA,0,0,64.3619591736178,64.4222079543463,NA,41.4735446867265,64.3073087840444,64.3730580977164,64.3619591736178,26.0729979514561,36.5525534488562,38.273207136242,38.3050094936512
908,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,37.121449206454,39.4990599752608,NA,0,0,63.9494662336861,64.0058151770003,NA,43.4006037183771,63.6642105945724,63.9637758642285,63.9494662336861,28.0631707292557,36.9959637129823,37.3240624238798,37.121449206454
909,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,45.7725313596743,50.0927536266115,NA,0,0,57.6345721803255,57.7074966876474,NA,38.0936246309953,57.5651211984325,57.5886808519978,57.6345721803255,31.3389017037453,44.5622135213834,47.5091707303027,45.7725313596743
910,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,33.3532428161258,37.9026840968799,NA,0.75,0.75,71.9290160454083,72.0026576573314,2,47.2452983514443,72.0857156185987,71.9517216356807,71.9290160454083,22.1806592998195,30.0227081438256,32.1330775275783,33.3532428161258
911,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,34.6417321537876,39.2592898841584,NA,0,0,69.0385431107699,69.1011343403011,NA,44.3222889407786,69.0026224181356,69.0379827367749,69.0385431107699,21.775698818797,33.8574962081004,34.0849962696648,34.6417321537876
912,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,28.5399203177625,30.695221191411,NA,0.75,1,74.9285116391703,75.0005374272994,2,51.788012626239,74.9690546439866,74.9397715870224,74.9285116391703,20.8595083855412,27.792480119148,28.1089558835307,28.5399203177625
913,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,42.2180964427595,46.8704483134471,NA,0,0,59.2127251017754,59.2710663450756,NA,39.9685274010844,59.2664471531431,59.2144176856999,59.2127251017754,31.1533766886264,46.81632381315,44.9690729040932,42.2180964427595
914,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,39.6011561672564,41.5915773536565,NA,0,0,61.9413605915093,62.0002009852601,NA,34.6232189544085,61.3944711327032,61.9471151862663,61.9413605915093,25.8524765844707,41.1763232902352,39.8448462194111,39.6011561672564
915,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,45.5570857949363,49.3420143142197,NA,0,0,58.6610203016137,58.7203549968206,NA,39.4900759982508,58.7357883630593,58.6590594882585,58.6610203016137,30.5400998142941,46.1247739616577,45.3186308058111,45.5570857949363
916,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,44.0317339864646,49.8418327904502,NA,0,0,60.1977029524246,60.2503441354329,NA,40.273979824321,60.3151144691285,60.1947610119162,60.1977029524246,27.3302849650854,43.8610970252767,41.7797761268091,44.0317339864646
917,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,41.4575977147514,44.7469228923771,NA,0,0,63.50668320014,63.5756031846139,NA,40.5905565741876,63.5585806052815,63.5145621977523,63.50668320014,25.6224282837646,39.5883968537431,42.074678259516,41.4575977147514
918,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,60.2516366285685,64.5276730912771,NA,0,0,42.2402840141274,42.3049989492652,NA,23.1092613699758,40.79046286798,42.4208344469947,42.2402840141274,34.2920568882293,60.3159597275214,63.3847842632092,60.2516366285685
919,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,0.00939883488070331,0.0360131881200509,NA,0.75,0.75,99.9033667222672,100,1,35.1277914459773,83.9291688841255,98.4840697310187,99.9033667222672,44.5969463291838,14.5915691307179,1.29781035604614,0.00939883488070331
920,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.93707115317113,8.13332305491119,NA,0.5,0.5,94.6242535708429,98.5900520054912,1,17.4721455211196,53.6323019393952,81.3875226172948,94.6242535708429,55.9323547808041,41.0732526778048,16.1541148845391,4.93707115317113
921,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,20.0737434449391,24.3588511252639,NA,0.5,0.5,80.7787100576763,87.1264487643212,2,24.6463336882328,51.261633146488,70.8362919101126,80.7787100576763,57.5518426133089,51.0495871738077,29.6238289180258,20.0737434449391
922,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,20.8443446780956,24.6490735886635,NA,0.25,0.25,79.7798034105725,88.1185007790956,3,21.3865898615346,45.2633258804423,64.1202135129405,79.7798034105725,55.5645435119743,54.0077133889985,36.1722305427621,20.8443446780956
923,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.25,0.5,68.0838217079316,72.9099363883778,37,0,0,35.3522101543388,37.8918312387812,NA,20.3991884577789,30.2227092272799,32.3609360710077,35.3522101543388,63.8384350697834,71.8471406365615,69.8202056232278,68.0838217079316
924,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.5,1,69.4001147407455,73.1592403305873,11,0,0,31.8156642559674,33.2528955338267,NA,19.3475715207559,27.4654193883413,28.0689403588941,31.8156642559674,61.4533808764413,73.1824593749372,72.9606126710966,69.4001147407455
925,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,73.6083174786819,80.8091843646241,11,0,0,30.4562168185372,30.6244075072822,NA,21.1186730341926,29.1998472010838,30.2746278525659,30.4562168185372,64.3311003955036,74.7397752049079,72.7152725473612,73.6083174786819
926,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,79.0533544030564,82.5519971746874,3,0,0,22.9761307968224,23.0007984264868,NA,18.2766689870469,23.0369647857292,22.9831011936523,22.9761307968224,63.2268759231275,78.3924300096865,78.6914829790369,79.0533544030564
927,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,77.2218064625124,82.1302046610912,3,0,0,27.399528930616,27.4306879637752,NA,20.8618645012146,27.4429782850427,27.3949453702283,27.399528930616,60.3772406812539,76.444102476111,76.4559678237469,77.2218064625124
928,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,69.0513916450783,73.3020755084974,79,0,0,33.4663151459873,33.501798547591,NA,25.1747438498992,33.394595791417,33.4770964787508,33.4663151459873,57.6073635796888,69.4832322246154,69.427330457631,69.0513916450783
929,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,82.9776447280756,89.35025713746,2,0,0,21.042202929359,21.0704248538449,NA,16.9197674216061,21.1017390285469,21.055037011588,21.042202929359,68.3510589258634,81.6368157952042,83.2125687260893,82.9776447280756
930,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,73.79211609546,76.4420470107966,3,0,0,30.4653517248146,30.5004098588518,NA,23.2599381532288,30.5368004529717,30.4696841107587,30.4653517248146,59.4855852023741,72.4551391591588,72.4092361153232,73.79211609546
931,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,81.0583889251614,86.6838936344929,2,0,0,23.3662094966174,23.3904506546554,NA,18.4295357402096,23.4366339643616,23.3650948269502,23.3662094966174,65.1537209069309,81.1835689957165,80.7152270425129,81.0583889251614
932,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,86.9611149473559,89.6449096737183,1,0,0,15.734264217712,15.7500592452277,NA,13.5568643809332,15.7360740971248,15.7314513284757,15.734264217712,73.2455107312646,87.2989836722063,85.2890596196323,86.9611149473559
933,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,80.6555921095053,84.1839489269407,2,0,0,23.9714720804451,24.0204395010276,NA,19.2202283184611,24.0682971723597,23.9946613031708,23.9714720804451,63.2416510509413,80.7060412139631,81.4941758984071,80.6555921095053
934,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,86.4880943947668,90.4454753319846,2,0,0,18.2230482160614,18.2502009053944,NA,15.3885828203259,18.2831062817059,18.2112492654626,18.2230482160614,66.7310606514611,86.1886694902525,86.0276103203327,86.4880943947668
935,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,77.7636258384829,81.0786081098687,2,0,0,25.4634465715295,25.505555990073,NA,20.7061571404343,25.9063277676581,25.5105439962074,25.4634465715295,62.4715759106152,81.595576430046,79.0805246221574,77.7636258384829
936,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,1,1,100,5,5,100,4,20,0,0,0,400,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,81.4046433181608,86.0251175626166,2,0,0,22.7048842226336,22.751763989618,NA,18.4346455245262,22.9497518592306,22.748157869301,22.7048842226336,68.1908129172253,78.9536995831607,81.3285807956053,81.4046433181608
937,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.16685134285312,4.11979709880257,NA,0.75,0.75,96.5106170606201,97.6051196411019,1,25.1169102577657,74.8310671962539,92.0281685317205,96.5106170606201,61.4866846846604,22.5682382454106,7.23243238236152,3.16685134285312
938,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0.25,4.06877419276304,9.67613420817537,NA,0.5,0.5,95.3110810417315,100,1,16.1293544309747,51.8856083020797,75.9766651734076,95.3110810417315,67.6931137570663,44.1413571715589,20.4660217830247,4.06877419276304
939,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,34.9161493343461,41.1652756119233,NA,0,0,67.2416892653323,76.7433465754801,95,13.5217756231116,36.130091090428,54.7839829467289,67.2416892653323,77.2539226128514,64.0171613665575,46.383539578747,34.9161493343461
940,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,17.9593810816041,23.0052137343545,NA,0.25,0.25,83.1586562842175,89.8572647306868,2,16.5923886300062,44.7677035135625,66.9139537195523,83.1586562842175,70.1225621823681,55.0359417479542,34.703492478756,17.9593810816041
