"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
143,100,100,5,5,"rectangle",10000,"large",1,1,600,1,9,2.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,12.0933354569064,1.75127997182527,1.3538584195401,1.1825375306778,100,99.2041897292917,99.8450211650197,98.8826624876157,0.353515937109455,0.258665064133866,0.202030783066185,0.149029492873036
144,100,100,5,5,"rectangle",10000,"large",1,1,600,1,9,2.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,1.90948717413358,0.0118135483736095,7.5555528101857e-05,5.7819898012861e-07,100,100,100,100,0.96624252871339,0.914785630658906,0.863954435308725,0.759912305152192
145,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,99.5879298478288,100,100,100,0.42690995044209,0.000102140513070489,1.80074722876742e-08,3.17416955085195e-12,9.98545644976435e-09,1e-08,1e-08,1e-08
146,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,95.0550873748402,100,100,100,1.06591032063504,0.00039124080528831,6.90606608768468e-08,1.21732959220416e-11,1.04237170268725e-08,1e-08,1e-08,1e-08
147,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,86.7888763055016,100,100,100,1.65546032062991,0.00147334018165516,2.60858694909382e-07,4.598150174644e-11,2.53010465518317e-07,1e-08,1e-08,1e-08
148,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,69.4049405193265,100,100,100,2.68103873128699,0.00900625002878168,1.61060843508391e-06,2.83902476464595e-10,2.89813420001968e-05,1e-08,1e-08,1e-08
149,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0385035243002755,7.01108981579483e-06,1.23584816868261e-09,2.17842426570704e-13,1e-08,1e-08,1e-08,1e-08
150,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.153409527097005,2.78180072261909e-05,4.90350462185572e-09,8.64338657295221e-13,1e-08,1e-08,1e-08,1e-08
151,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.268527702879473,4.90299368407967e-05,8.64258751188601e-09,1.52342519652348e-12,1e-08,1e-08,1e-08,1e-08
152,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.374162781080804,6.93173441706625e-05,1.22187537167641e-08,2.1537944847331e-12,1e-08,1e-08,1e-08,1e-08
153,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0112241518824093,1.99103098999941e-06,3.50958778152233e-10,6.18633532266405e-14,9.97730242767813e-09,1e-08,1e-08,1e-08
154,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0439715993599367,7.82888241938476e-06,1.37999782116216e-09,2.43251623875308e-13,1e-08,1e-08,1e-08,1e-08
155,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0962341725182924,1.71783939866189e-05,3.02803726990371e-09,5.33750830580203e-13,1e-08,1e-08,1e-08,1e-08
156,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.145691408305226,2.60464941685734e-05,4.59122397028515e-09,8.09293079920318e-13,1e-08,1e-08,1e-08,1e-08
157,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.00536380594490825,9.50158409914913e-07,1.67484184059012e-10,2.95223652505286e-14,9.90480199893211e-09,1e-08,1e-08,1e-08
158,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0254898962778126,4.50544790619456e-06,7.94174237590484e-10,1.39988752071145e-13,9.99502836610435e-09,1e-08,1e-08,1e-08
159,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0744536970860141,1.32345240526913e-05,2.33285008020555e-09,4.11210482769772e-13,9.88998457417557e-09,1e-08,1e-08,1e-08
160,100,100,5,5,"rectangle",10000,"large",1,1,150,4,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.123802781583067,2.20023524466351e-05,3.87835664806321e-09,6.8363626253912e-13,1e-08,1e-08,1e-08,1e-08
161,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,97.0353048606394,100,100,100,1.39388853587418,0.00214915077679505,1.61130157880197e-06,1.20776333227446e-09,1.0007401618661e-08,1e-08,1e-08,1e-08
162,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,81.9589495289426,99.9828418927773,100,100,3.94830256975277,0.0138401653650975,1.0460592089808e-05,7.84082501820205e-09,1.27242340265708e-06,1e-08,1e-08,1e-08
163,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,37.5308154943924,98.0811976041804,100,100,18.507275167209,0.256319043904214,0.00024141807486533,1.80966971780179e-07,0.00213146613166488,1.00000505870605e-08,1e-08,1e-08
164,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,26.4702427197673,94.2123845327854,100,100,28.5371596606137,0.492369156513873,0.000713967913606702,5.35862046357601e-07,0.00556375598305599,1.02800020426022e-08,1e-08,1e-08
165,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.110380572641644,8.4156581666164e-05,6.30807454888013e-08,4.72826458947155e-11,1e-08,1e-08,1e-08,1e-08
166,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.505127878654548,0.000385850050926238,2.89219402275177e-07,2.16786572580819e-10,1e-08,1e-08,1e-08,1e-08
167,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,99.9752471416009,100,100,100,0.935133436979193,0.000753874732332215,5.65082102179312e-07,4.23561530864026e-10,9.96018678493986e-09,1e-08,1e-08,1e-08
168,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,98.6874326787452,100,100,100,1.78469062294061,0.00181243693906225,1.35861370530828e-06,1.01835912466062e-09,1.00009793332935e-08,1e-08,1e-08,1e-08
169,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0328884526753734,2.47364714413529e-05,1.85414663139845e-08,1.38978951093151e-11,9.96238849359843e-09,1e-08,1e-08,1e-08
170,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.13431858190819,0.000101057790822493,7.57488294836699e-08,5.67781031561618e-11,1e-08,1e-08,1e-08,1e-08
171,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.294411002008319,0.000222172827624864,1.66531931701448e-07,1.24825258300672e-10,9.95960521371184e-09,1e-08,1e-08,1e-08
172,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.441385647565713,0.000334065795455902,2.50403013149886e-07,1.87691456628988e-10,1e-08,1e-08,1e-08,1e-08
173,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0157533668694941,1.18210843925787e-05,8.86058737408732e-09,6.64151969880167e-12,1e-08,1e-08,1e-08,1e-08
174,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0667089658144242,5.01023972174891e-05,3.75546827394736e-08,2.81493940238527e-11,9.93428508830383e-09,1e-08,1e-08,1e-08
175,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.158935142342304,0.000119703292201317,8.97247224274138e-08,6.72538384740998e-11,1e-08,1e-08,1e-08,1e-08
176,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.311822029844876,0.000235238688196804,1.76325644055171e-07,1.32166208822373e-10,1e-08,1e-08,1e-08,1e-08
177,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,92.6827355042535,100,100,100,2.54826201956296,0.0134740044082044,4.62323159157628e-05,1.58846092297528e-07,1.10616283060142e-08,1e-08,1e-08,1e-08
178,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,53.6464057055637,98.7811005702882,100,100,14.4700744456442,0.292273342234501,0.00115189908562701,3.95752897760837e-06,0.000220443988641187,1.00000000112016e-08,1e-08,1e-08
179,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,8.75804706034893,7.83659407252965,4.13878045415571,1.99606886595249,93.5435222049969,95.9232692709041,98.3158490302476,98.8066301040231,0.044093943672233,0.0718247331060194,0.0950690872468359,0.103762751564832
180,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,2.9634915490385,1.3924541150542,0.42852094983775,0.0359983971462685,97.8908690699772,99.7735096375182,99.9209108515004,100,0.0773743634509958,0.112014639262115,0.128118689128676,0.134928935980295
181,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.276797647097701,0.000931036405120872,3.19859497859518e-06,1.09898683017752e-08,9.98510735802997e-09,1e-08,1e-08,1e-08
182,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,99.8885835667468,100,100,100,1.14712702865576,0.00392073684102525,1.34697480201964e-05,4.62799331750335e-08,9.97072253940343e-09,1e-08,1e-08,1e-08
183,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,94.0683630379745,100,100,100,5.30079396400515,0.0293832469182426,0.000100918566800648,3.46739874104756e-07,1.17863675798021e-08,1e-08,1e-08,1e-08
184,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,31.7816949593437,46.7396767732249,99.8159177931446,100,56.0864266255544,37.3547225560992,1.5026164548505,0.00526925337938533,0.00477620614913777,0.000712433593420885,1.0000000005793e-08,1e-08
185,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.0605036257614415,0.000205626377769634,7.06470472370625e-07,2.42732172653458e-09,9.90553448373504e-09,1e-08,1e-08,1e-08
186,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,0.335646864780539,0.00114604330290523,3.93749949459615e-06,1.35286308201211e-08,9.85177091121117e-09,1e-08,1e-08,1e-08
187,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,100,100,100,100,1.23421823273133,0.00421912059686406,1.44955518033017e-05,4.98044388530574e-08,1e-08,1e-08,1e-08,1e-08
