"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
1521,275,275,81,81,"eight",62503,"large",NA,1,120,4,7,1.75,4,1,1,100.0048,5,5,100.0048,625,3125,0,0,0,62503,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.13882417906351,0.604505510614365,0.372734777871125,0.409386755648621,97.8510147364121,99.7189217937859,99.3212157319397,99.8176910627555,0.412562733248061,0.518843164870471,0.501328739679669,0.576972377311373
1522,275,275,81,81,"eight",62503,"large",NA,1,120,4,7,1.75,4,1,1,100.0048,5,5,100.0048,625,3125,0,0,0,62503,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",4.66233712114827,10.3808316209149,13.6822963912381,14.9609887627217,93.1421570984845,86.4062252286316,85.1764969863064,84.0680685309701,0.288751018905335,0.240078823505424,0.251883989433292,0.233477729145753
1525,115,115,40,40,"eight",10025,"med1",NA,1,120,4,7,1.75,4,1,1,100.25,5,5,100.0499002,100,501,0,0,0,10025,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",5.62510950591067,0.256791710022093,0.232858666587431,0.0789309607791262,98.3965007791044,99.1634299254365,98.5218910668457,98.9715978390156,0.291283635137733,0.549396690212869,0.548061053573226,0.561596599347695
1526,115,115,40,40,"eight",10025,"med1",NA,1,120,4,7,1.75,4,1,1,100.25,5,5,100.0499002,100,501,0,0,0,10025,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.63680746182289,2.27096236668313,2.55704323801346,2.24347945203174,97.0612793349137,98.3118592208569,96.1240171760858,98.6552849515574,0.260219922595288,0.35193373364623,0.432341888234743,0.517618398663547
1529,166,165,50,49,"eight",22490,"med2",NA,1,120,4,7,1.75,4,1,1,99.95555556,5,5,99.95555556,225,1125,0,0,0,22490,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",2.58451293202955,0.532504727715191,0.146262840601037,0.433682206406736,99.7254995734369,98.0291044453786,98.7395297753966,98.7583640956624,0.35798585874633,0.55176488026672,0.544304026078649,0.51449491697605
1530,166,165,50,49,"eight",22490,"med2",NA,1,120,4,7,1.75,4,1,1,99.95555556,5,5,99.95555556,225,1125,0,0,0,22490,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",4.00320622903051,2.72054097445906,3.25126868045115,3.75023663626391,98.8067730632227,97.6982691647016,96.045843271473,95.8986043152122,0.323592603559558,0.349864847488681,0.391287790925694,0.384479767702797
1533,25,25,11,10,"eight",405,"small",NA,1,120,4,7,1.75,4,1,1,101.25,5,5,101.25,4,20,0,0,0,405,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",20.856202908125,5.06931482947397,0.0831297657677997,0.000373254755339844,87.9311977453649,97.5308641975309,97.5308641975309,97.5308641975309,0.146278746611756,0.287474236009418,0.464349984110873,0.357249101270262
1534,25,25,11,10,"eight",405,"small",NA,1,120,4,7,1.75,4,1,1,101.25,5,5,101.25,4,20,0,0,0,405,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",25.7922439189277,19.1893291431752,18.2475002084876,6.09599079951287,74.8971579806232,80.8265270137947,80.3703796368075,97.5308641975309,0.147701703474686,0.147311570053611,0.0908955222378501,0.265086489215787
1537,326,326,90,90,"eight",90076,"XL",NA,1,120,4,7,1.75,4,1,1,99.97336293,5,5,99.9955595,901,4504,0,0,0,90076,450380,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.08125777699228,0.213997650777929,0.296336772500238,0.328350495732325,99.3226077759749,98.8047204747893,99.0410434943722,97.5807529535652,0.416172037750909,0.532509435276267,0.564849064961293,0.487168118596763
1538,326,326,90,90,"eight",90076,"XL",NA,1,120,4,7,1.75,4,1,1,99.97336293,5,5,99.9955595,901,4504,0,0,0,90076,450380,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.75606023170285,9.58138898353204,12.0567129356029,15.9360022267769,91.4002062615146,88.7399712784394,86.277403992688,82.7391364618272,0.29061656197726,0.3031194451446,0.27737749062255,0.213625466667771
