"simulation","height1","width1","height2","width2","shape","area","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_up","prob_down","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
1,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.0097540171871e-07,5.76830405320905e-07,NA,0.75,0.75,99.9180181512111,100,1,50.8079333849289,99.1993998148312,99.9177374589673,8.73405182127447,0.0722978890856418,8.55498894592476e-05
2,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.47812220450393e-07,8.44389648392772e-07,NA,0.75,0.75,99.9180176544991,100,1,48.4338126227691,98.0618648641318,99.9171647633842,9.95827082322945,0.103596448904267,0.000125230089764304
3,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.06244349930086e-07,1.17818807197408e-06,NA,0.75,0.75,99.9180173913227,100,1,43.103370797912,96.9808071106622,99.9168728575224,10.3369237876954,0.14158580009477,0.000174734155244163
4,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.16624823159628e-07,6.66229030826749e-07,NA,0.75,0.75,99.9180181388495,100,1,48.8737774455534,99.1884911913553,99.9177296717144,9.19132177247132,0.0834775568906312,9.88086047464628e-05
5,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.36444080085763e-08,4.77825656768218e-07,NA,0.75,0.75,99.9180182713969,100,1,54.7265653628428,99.6268820194627,99.9178742458885,7.20381253381461,0.0599367491921092,7.08666755527241e-05
6,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.07169987202952e-06,6.15031223572221e-06,NA,0.75,0.75,99.9180164569531,100,1,34.8653123768317,95.9313689370685,99.9161221934194,18.250722335335,0.629664290960734,0.000857906950100371
7,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.40253701269838e-07,1.37877713040139e-06,NA,0.75,0.75,99.9180178906912,100,1,51.3999286787556,98.5631307521999,99.9174819923023,11.1152365270356,0.147656033081502,0.000192326268949925
8,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.2530563347841e-07,7.19108761199509e-07,NA,0.75,0.75,99.9180182436379,100,1,54.585104497643,99.5945583687356,99.9178568401927,6.15928503731111,0.0775224406612048,0.000100308978662705
9,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.76320247730262e-07,1.01187338125756e-06,NA,0.75,0.75,99.9180179604842,100,1,50.6706087113744,98.7015082409943,99.9175383554781,8.46465978907889,0.108394987102931,0.00014114673313456
10,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.72983125956905e-07,5.58379293390163e-06,NA,0.75,0.75,99.9180116629443,100,1,31.6226401631596,91.3296929788331,99.9089484840789,14.9222209690206,0.545756364239721,0.000778858520715881
11,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.74629251966202e-07,4.41012005905822e-06,NA,0.75,0.75,99.9180161009651,100,1,42.2646740258621,95.019626412281,99.9154552983098,7.84084528722798,0.210815345971429,0.000422527166873702
12,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.57346349581119e-06,8.95804407543677e-06,NA,0.75,0.75,99.9180153485108,100,1,40.4950377244984,93.9776670644815,99.9148131640121,13.6619356948804,0.427619768013272,0.000858249278367887
13,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.66374185261007e-07,4.36312224931616e-06,NA,0.75,0.75,99.9180165979623,100,1,49.4765923079333,96.8752919688143,99.9160335837141,9.37427551362106,0.21871519309627,0.000418028896148743
14,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.01902904598305e-06,5.80153706087472e-06,NA,0.75,0.75,99.9180177028756,100,1,49.4531290906759,98.6901697586604,99.9174566097119,11.3661880069585,0.291736914272063,0.000555854120019309
15,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.69775665607967e-07,4.95180760002529e-06,NA,0.75,0.75,99.9180176794282,100,1,43.1582538540043,98.4224232579454,99.9173835797376,10.1982985151107,0.247762182826904,0.000474439074981504
16,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.23254708879813e-08,2.41787783607701e-07,NA,0.75,0.75,99.9180180605507,100,1,53.191790356617,98.6811853883527,99.917601552023,5.14868316801141,0.0298494713479124,3.58595028528796e-05
17,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,5.0682513375164e-08,2.89528084189086e-07,NA,0.75,1,99.918018356278,100,1,66.3417013049041,99.8502228044581,99.917961501819,7.15451369915081,0.0363530394830355,4.29401930677243e-05
18,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.12304669072992e-07,6.41549789676623e-07,NA,0.75,0.75,99.9180181865585,100,1,54.7291479485471,99.3546631504304,99.9177851679711,11.1457976110934,0.080402661632619,9.51485200802178e-05
19,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.12687685807234e-08,1.78625448164508e-07,NA,0.75,1,99.9180183299003,100,1,62.9894055039775,99.6891302798853,99.9179208136097,4.25783886179658,0.0224129715229608,2.64920955824696e-05
20,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.71937842185111e-08,2.12472593945434e-07,NA,0.75,1,99.9180183647989,100,1,67.0627320739238,99.8425849271613,99.9179655928021,5.5176918186537,0.0266793782308929,3.15120245301518e-05
21,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.82874324231812e-08,4.49278910961848e-07,NA,0.75,1,99.9180183175068,100,1,62.1231182212043,99.7642702789045,99.9179254606733,5.94191981390243,0.04864746935489,6.26702258101527e-05
22,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.66898354509604e-08,4.97498942870823e-07,NA,0.75,0.75,99.918018299637,100,1,59.8824780868948,99.7120583281451,99.9179075553901,6.65931394567959,0.0537135197605194,6.93964577138267e-05
23,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.22993525170357e-08,3.57525906635751e-07,NA,0.75,1,99.9180183048213,100,1,60.7700355497992,99.665803526313,99.9179032297606,4.84064200836199,0.038566074077794,4.98715343739788e-05
24,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.73357156814501e-08,5.5859392827886e-07,NA,0.75,0.75,99.918017995423,100,1,56.5935728214978,98.7756706660678,99.9175468587172,7.53343525145128,0.0598713465804231,7.79185012579732e-05
25,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.88354343255405e-08,3.9503542283764e-07,NA,0.75,0.75,99.9180183303813,100,1,61.384264435263,99.7990318058745,99.9179368869221,5.2575112470172,0.0428700608760042,5.51037700330901e-05
26,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.56814430766685e-07,1.46209614086022e-06,NA,0.75,1,99.9180182831252,100,1,65.1353030396873,99.806807896166,99.9179269976651,8.5914005340689,0.0763990612550683,0.000140086123719575
27,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.09775764029178e-07,1.76361565388682e-06,NA,0.75,0.75,99.9180180928599,100,1,57.0771433752829,99.171939722646,99.9177137468561,9.08242398864241,0.0909337399001482,0.000168974708676697
28,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.84809930405164e-07,2.76012034063596e-06,NA,0.75,0.75,99.918017624942,100,1,55.4141381783799,98.2043892665017,99.9172061161538,9.70440900812927,0.13881460355901,0.000264449501556507
29,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.26869866767949e-07,1.29161572267932e-06,NA,0.75,0.75,99.9180182223125,100,1,60.5690055683991,99.5064429502537,99.9178447311331,6.79394839035931,0.0674373982448696,0.000123751974928361
30,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.2662318530709e-07,1.29021131499214e-06,NA,0.75,1,99.9180182897882,100,1,63.2388758027785,99.7915089353832,99.917925985794,7.01626422387753,0.067421791384386,0.000123617561742752
31,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.57182474537177e-07,8.97917997979231e-07,NA,0.75,0.75,99.9180181160998,100,1,48.7157213716824,99.1880758350676,99.9177207689549,12.5940351328344,0.112487109638544,0.000133170443384813
32,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.93242160547171e-07,1.67517031062831e-06,NA,0.75,0.75,99.9180179491896,100,1,45.6640913971933,98.877433791334,99.917582006042,19.725924056127,0.203892195666304,0.000248444136014281
33,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.14011284094086e-06,1.22255751367169e-05,NA,0.75,0.75,99.918010620507,100,1,25.4358323903184,89.3773048995022,99.9086286318661,29.7039624875457,1.3066274723739,0.00181284542616759
34,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.37108124305021e-07,2.49701665826509e-06,NA,0.75,0.75,99.9180174952209,100,1,40.2529432748788,97.5452272438055,99.9171016761135,24.3139017193631,0.299644910361627,0.000370327975692087
35,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.92657021335016e-06,1.10056936211548e-05,NA,0.75,0.75,99.9180157461665,100,1,27.0673936029162,94.9611944158279,99.9156806498437,30.8041382763329,1.23104812198795,0.00163218512369873
36,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.1253563394967e-07,4.0891267506665e-06,NA,0.75,0.75,99.9180175874277,100,1,42.9417619710993,98.4130286271921,99.9173208732509,21.7299445614858,0.428616266968947,0.000570394372396347
37,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.16958091130614e-06,1.24508740304446e-05,NA,0.75,0.75,99.9180148915495,100,1,30.7976795971395,93.7399243602558,99.9147231347873,26.9892708701743,1.21842126427944,0.00173676251131955
38,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.0133625547165e-06,5.81552379005241e-06,NA,0.75,0.75,99.9180173637871,100,1,41.9433750487771,98.2252241276243,99.9171819612103,22.2597000929897,0.602445690716039,0.000811210750372595
39,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.63141572512864e-06,9.36243102520657e-06,NA,0.75,0.75,99.9180160659463,100,1,34.772013996173,95.630309816295,99.9158931874107,32.7374488112554,0.926215566087782,0.00130596234161995
40,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.21013639630931e-05,6.94478152919814e-05,NA,0.5,0.5,99.9178808727616,100,1,23.4097191822696,69.6352241252313,99.5205334301997,28.75391810132,4.01051866589736,0.00932503238643597
41,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.65526098104809e-05,0.000549694237965885,NA,0.5,0.75,99.9179047253819,100,1,21.7850606338118,69.9870907567709,99.6873625610923,38.5709752149057,17.7124705790675,0.0525900365669843
42,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.68871644413464e-05,9.61420381329224e-05,NA,0.75,0.75,99.9180024633611,100,1,27.2444967269657,85.3662729374134,99.9024891613354,31.0203763105839,3.99994890225798,0.00920979347389061
