simulation,height1,width1,height2,width2,shape,area,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_up,prob_down,prob_left,prob_right,wind_direction,full_thresh_wind,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV,avg_SAVcover_yr01,avg_SAVcover_yr02,avg_SAVcover_yr03,avg_FPcover_yr01,avg_FPcover_yr02,avg_FPcover_yr03
137,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.57E-09,1.50E-08,NA,1,1,99.91801841,100,1,85.31128376,99.90283957,99.91800152,10.95157106,0.009153646,4.85E-06
138,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.61E-09,1.52E-08,NA,1,1,99.91801841,100,1,85.24637215,99.90337613,99.91800196,11.22584247,0.009281094,4.92E-06
139,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.02E-09,1.76E-08,NA,1,1,99.91801841,100,1,85.13347938,99.90249656,99.91800062,13.91334116,0.010742047,5.69E-06
140,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.65E-09,1.55E-08,NA,1,1,99.91801841,100,1,85.14571599,99.90308054,99.91800163,11.75535936,0.009440881,5.00E-06
151,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.90E-09,3.44E-08,NA,1,1,99.91801839,100,1,77.62551101,99.88795222,99.91798427,23.40648366,0.020993608,1.11E-05
152,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.39E-09,3.15E-08,NA,1,1,99.91801839,100,1,80.06192896,99.89116918,99.91798764,20.75928172,0.019194095,1.02E-05
153,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.04E-09,2.36E-08,NA,1,1,99.9180184,100,1,81.15099028,99.89631031,99.91799373,16.63043242,0.014365794,7.61E-06
154,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.91E-09,2.28E-08,NA,1,1,99.9180184,100,1,81.20727494,99.89497248,99.91799321,15.20143927,0.013917073,7.38E-06
155,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.75E-09,2.77E-08,NA,1,1,99.9180184,100,1,81.47019884,99.8933593,99.91799075,17.85350038,0.016898137,8.96E-06
166,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.62E-09,2.11E-08,NA,1,1,99.9180184,100,1,82.76752522,99.89840466,99.91799614,15.62863198,0.012875763,6.82E-06
167,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.35E-09,2.54E-08,NA,1,1,99.9180184,100,1,81.75156597,99.89610762,99.91799327,19.10942434,0.015470745,8.20E-06
168,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.04E-09,1.78E-08,NA,1,1,99.9180184,100,1,84.0459227,99.90129695,99.91799951,12.87749639,0.010827327,5.74E-06
169,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.50E-09,2.62E-08,NA,1,1,99.9180184,100,1,81.38299659,99.89318567,99.91799107,18.10442299,0.016002867,8.48E-06
170,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.45E-09,2.02E-08,NA,1,1,99.9180184,100,1,83.55413437,99.89925455,99.91799708,14.07949964,0.012293437,6.52E-06
181,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.94E-09,2.30E-08,NA,1,1,99.9180184,100,1,84.54296185,99.89790801,99.91799519,16.90146795,0.01403829,7.44E-06
182,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.94E-09,2.30E-08,NA,1,1,99.9180184,100,1,84.45802378,99.897771,99.91799505,16.82928606,0.014039995,7.44E-06
183,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.13E-09,2.41E-08,NA,1,1,99.9180184,100,1,84.04239998,99.8981607,99.91799517,17.95482221,0.014713196,7.80E-06
184,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.91E-09,2.28E-08,NA,1,1,99.9180184,100,1,84.07387732,99.8982332,99.91799556,17.42002214,0.013908005,7.37E-06
185,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.96E-09,2.31E-08,NA,1,1,99.9180184,100,1,84.57234839,99.89822376,99.91799545,17.00334285,0.014095011,7.47E-06
196,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,50,50,100,50,50,100,200,200,0,0,0,20000,20000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,6.17E-09,3.60E-08,NA,1,1,99.91801839,100,1,83.84897129,99.89068624,99.91798583,26.26217089,0.021968843,1.16E-05
197,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,50,50,100,50,50,100,200,200,0,0,0,20000,20000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,7.83E-09,4.57E-08,NA,1,1,99.91801838,100,1,82.01628039,99.88364792,99.91797777,30.97801398,0.027878958,1.48E-05
198,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,50,50,100,50,50,100,200,200,0,0,0,20000,20000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.21E-09,2.46E-08,NA,1,1,99.9180184,100,1,85.81484092,99.89797947,99.91799488,19.0554675,0.014989134,7.95E-06
199,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,50,50,100,50,50,100,200,200,0,0,0,20000,20000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.94E-09,2.89E-08,NA,1,1,99.9180184,100,1,84.88480203,99.89482119,99.917991,21.2581541,0.017592874,9.33E-06
200,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,50,50,100,50,50,100,200,200,0,0,0,20000,20000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.22E-09,3.05E-08,NA,1,1,99.9180184,100,1,85.03037815,99.89458241,99.91799039,22.38313246,0.018581263,9.85E-06
211,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,60,60,100,60,60,100,240,240,0,0,0,24000,24000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.50E-09,3.21E-08,NA,1,1,99.91801839,100,1,86.83379632,99.89381542,99.91798926,23.89025059,0.019580349,1.04E-05
212,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,60,60,100,60,60,100,240,240,0,0,0,24000,24000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.36E-09,3.13E-08,NA,1,1,99.9180184,100,1,88.24304256,99.89610977,99.91799163,23.53651651,0.019063631,1.01E-05
213,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,60,60,100,60,60,100,240,240,0,0,0,24000,24000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,4.99E-09,2.91E-08,NA,1,1,99.9180184,100,1,87.15645942,99.89587161,99.91799186,22.36231986,0.017756896,9.41E-06
214,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,60,60,100,60,60,100,240,240,0,0,0,24000,24000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.65E-09,3.30E-08,NA,1,1,99.91801839,100,1,87.01668239,99.8940414,99.91798934,25.30867193,0.02012457,1.07E-05
215,20,20,10,10,rectangle,400,1,1,125,4,4,1,4,60,60,100,60,60,100,240,240,0,0,0,24000,24000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.52E-09,3.22E-08,NA,1,1,99.91801839,100,1,87.63433295,99.89505076,99.91799039,24.78238623,0.01964098,1.04E-05
6,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.85E-08,2.21E-07,NA,0.75,0.75,99.91801623,100,1,36.71532476,95.33118997,99.91534845,8.886489293,0.067170788,5.20E-05
7,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.36E-08,7.81E-08,NA,0.75,0.75,99.91801835,100,1,57.21296286,99.78270686,99.91793856,6.123016547,0.024758015,1.84E-05
8,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.34E-08,7.70E-08,NA,0.75,0.75,99.91801832,100,1,56.72709352,99.67140534,99.91790906,5.668427772,0.02438299,1.81E-05
9,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.41E-08,8.10E-08,NA,0.75,0.75,99.91801832,100,1,53.27755953,99.66545975,99.91789888,6.166507056,0.025649228,1.91E-05
10,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.87E-08,1.65E-07,NA,0.75,0.75,99.91801473,100,1,40.08711285,93.09156751,99.91338839,8.241932169,0.049879032,3.88E-05
21,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.10E-09,2.93E-08,NA,0.75,1,99.91801837,100,1,65.9585123,99.78124382,99.91795719,3.44239755,0.009279871,6.89E-06
22,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,7.72E-09,4.43E-08,NA,0.75,1,99.91801838,100,1,64.43452754,99.86069396,99.91797588,4.758599981,0.014059969,1.04E-05
23,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,7.69E-09,4.41E-08,NA,0.75,0.75,99.91801833,100,1,60.47120879,99.66032447,99.91791241,5.168970347,0.013973677,1.04E-05
24,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,7.46E-09,4.28E-08,NA,0.75,1,99.91801837,100,1,64.45913195,99.82663616,99.91796421,4.966393291,0.013580228,1.01E-05
25,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,2,2,100,1,1,100,8,4,0,0,0,800,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.70E-09,2.12E-08,NA,0.75,1,99.9180184,100,1,69.16059636,99.87610061,99.91798889,2.600641376,0.006735634,4.99E-06
36,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.47E-07,1.42E-06,NA,0.75,0.75,99.9180122,100,1,25.29042165,89.01172018,99.91039096,22.90557794,0.400749889,0.000333119
37,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.35E-08,3.07E-07,NA,0.75,0.75,99.91801713,100,1,42.55402205,96.47348611,99.91650211,13.39411457,0.094177177,7.23E-05
38,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.68E-07,3.26E-06,NA,0.75,0.75,99.91792824,100,1,17.8537775,75.50804394,99.65616693,19.95544464,0.810916902,0.000764324
39,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.33E-07,7.65E-07,NA,0.75,0.75,99.91800417,100,1,27.29371036,87.73361313,99.89084304,18.05845979,0.220211884,0.000179908
40,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.95E-08,2.26E-07,NA,0.75,0.75,99.91801815,100,1,43.61152197,99.14137053,99.91772158,13.29528282,0.071499678,5.33E-05
51,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.75E-08,1.58E-07,NA,0.75,0.75,99.91801833,100,1,61.39674976,99.79844464,99.91792768,23.38721528,0.049936944,3.71E-05
52,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,8.21E-08,4.71E-07,NA,0.75,0.75,99.91801818,100,1,48.94996025,99.5589917,99.91778571,41.81696047,0.148929901,0.000110885
