"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
11020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,3,0.75,4,30,30,100,1,1,99.98890122,27027,901,0,0,0,2702700,90090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,8.30025693123218e-10,4.56029962421803e-09,NA,1,1,99.8141109006938,99.9000999000999,1,91.9030471024778,99.8087851646635,99.8141035246381,99.8141109006938,2.76611504128284,0.00348264619139441,1.70461282856529e-06,8.30025693123218e-10
11021,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,30,30,99.9994667,1,1,100.0048,18751,625,0,0,0,1875090,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,7.82821168771412e-10,4.30097642849481e-09,NA,1,1,99.7844427793056,99.8704062205014,1,91.3434173904362,99.7784989564292,99.7844347611195,99.7844427793056,3.18878917960032,0.00329380473422085,1.60784291217011e-06,7.82821168771412e-10
11022,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,30,30,99.9994667,1,1,100.0048,18751,625,0,0,0,1875090,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,4.11775598778729e-10,2.26237747773452e-09,NA,1,1,99.7844427825709,99.8704062205014,1,92.0159974636564,99.7802756992318,99.7844374950272,99.7844427825709,1.86251596402981,0.00173262008676746,8.45745447638941e-07,4.11775598778729e-10
11023,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,30,30,99.9994667,1,1,100.0048,18751,625,0,0,0,1875090,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,5.37583340349764e-10,2.95359066368879e-09,NA,1,1,99.7844427815314,99.8704062205014,1,91.7429564465826,99.7797370893441,99.7844366328199,99.7844427815314,2.32462324668226,0.00226340999516502,1.10414770827566e-06,5.37583340349764e-10
11024,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,30,30,99.9994667,1,1,100.0048,18751,625,0,0,0,1875090,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,5.04156106663758e-10,2.76993431059527e-09,NA,1,1,99.7844427819237,99.8704062205014,1,91.9274461001636,99.7799864991733,99.7844369731068,99.7844427819237,2.13720899389949,0.00212189326421793,1.0354854504669e-06,5.04156106663758e-10
11025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,30,30,99.98337766,1,1,100.25,3008,100,0,0,0,300750,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,5.52214205786848e-10,3.0339638481746e-09,NA,1,1,99.5152659609212,99.6009975062344,1,91.7758020463945,99.5107541928747,99.5152599814221,99.5152659609212,1.81956141701654,0.00232179921402507,1.13413264417985e-06,5.52214205786848e-10
11026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,30,30,99.98337766,1,1,100.25,3008,100,0,0,0,300750,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,1.16107235768225e-09,6.37913917869921e-09,NA,1,1,99.5152659564675,99.6009975062344,1,91.2641901045748,99.508080938425,99.5152563620171,99.5152659564675,2.37271467652123,0.00486844399806213,2.38457999405477e-06,1.16107235768225e-09
11027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,30,30,99.98337766,1,1,100.25,3008,100,0,0,0,300750,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,1.43001147565562e-09,7.85673921691650e-09,NA,1,1,99.5152659544721,99.6009975062344,1,91.0559907388064,99.5074081565177,99.5152547361893,99.5152659544721,3.53701420678567,0.00600064489892516,2.93693721425942e-06,1.43001147565562e-09
11028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,30,30,99.98337766,1,1,100.25,3008,100,0,0,0,300750,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,1.21655552316425e-09,6.68397287816116e-09,NA,1,1,99.5152659559405,99.6009975062344,1,91.0013537654206,99.5080943112909,99.5152559160047,99.5152659559405,2.95153425499638,0.00510517006938303,2.4985476631159e-06,1.21655552316425e-09
11029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,30,30,100,1,1,99.95555556,6747,225,0,0,0,674700,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,3.73554682853704e-10,2.05238382764145e-09,NA,1,1,99.6962379391399,99.7821253890618,1,91.9728153211178,99.6922270985378,99.6962328987951,99.6962379391399,1.59342425481763,0.00157218968474477,7.67244773116692e-07,3.73554682853704e-10
11030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,30,30,100,1,1,99.95555556,6747,225,0,0,0,674700,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,5.88062063972469e-10,3.23092985092735e-09,NA,1,1,99.6962379376609,99.7821253890618,1,91.7468379893085,99.6915669421213,99.6962317099373,99.6962379376609,2.17045002783322,0.00247392438024329,1.20781745238413e-06,5.88062063972469e-10
11031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,30,30,100,1,1,99.95555556,6747,225,0,0,0,674700,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,6.25868930019569e-10,3.4386485183539e-09,NA,1,1,99.6962379372201,99.7821253890618,1,91.6267375339031,99.6912875193799,99.6962313278026,99.6962379372201,2.47982820933571,0.00263296127430682,1.28547298125781e-06,6.25868930019569e-10
11032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,30,30,100,1,1,99.95555556,6747,225,0,0,0,674700,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,5.41496058026184e-10,2.97508664428871e-09,NA,1,1,99.6962379378276,99.7821253890618,1,91.722794413402,99.6915476377116,99.6962318201321,99.6962379378276,2.30172324436363,0.00227651980207102,1.11216906249968e-06,5.41496058026184e-10
11033,25,25,11,10,"eight",405,"small",NA,1,120,4,3,0.75,4,30,30,99.59016393,1,1,101.25,122,4,0,0,0,12150,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,1.94940789875141e-08,1.0710274091985e-07,NA,1,1,97.4469144264795,97.5308641975309,1,89.319742634294,97.3897189981002,97.4468400358911,97.4469144264795,4.00306188659024,0.0784570592678482,4.00220860758527e-05,1.94940789875141e-08
11034,25,25,11,10,"eight",405,"small",NA,1,120,4,3,0.75,4,30,30,99.59016393,1,1,101.25,122,4,0,0,0,12150,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,1.68694911633224e-08,9.26829245843728e-08,NA,1,1,97.4469144369512,97.5308641975309,1,88.8146906429294,97.3972028865922,97.4468472635586,97.4469144369512,4.64843969734937,0.0693086119363806,3.46327110471165e-05,1.68694911633224e-08
