"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
1578,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,47.3362241896241,54.3768848722501,NA,0,0,61.6947603628028,61.7546802708159,NA,57.122811195653,61.9244462507529,61.7251607430148,61.6947603628028,53.6257323459086,48.6446856776247,42.2697052878677,47.3362241896241
1579,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,54.9674227555564,64.9643896265183,NA,0,0,59.526526663443,59.7064202440986,NA,56.5451263217618,59.9082170692227,59.6414984250221,59.526526663443,57.9512982892498,57.4269650759276,52.5278820070672,54.9674227555564
1580,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,41.5103335352675,57.1705433269362,NA,0.75,1,70.4066861402017,70.5004322850138,3,64.2042533117325,70.4763401102123,70.4249850864496,70.4066861402017,48.7695796760781,42.0031805778325,41.4834482371239,41.5103335352675
1581,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0.25,53.1845937089722,62.7819606571219,NA,0,0,58.6918324669178,58.8290389710479,NA,54.4764585277718,59.2108256874598,58.8066464597312,58.6918324669178,68.2749606849083,58.2618135416808,56.6492937330447,53.1845937089722
1582,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,49.6723071314118,55.7698990017206,NA,0,0,61.8976111937688,62.0016163089693,NA,59.384522689219,62.4018484435538,61.9553580527763,61.8976111937688,55.0051669935127,45.2458371390958,48.2966229785766,49.6723071314118
1583,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.5,0.75,73.3633206531507,78.7786828544436,7,0,0,40.1917965138264,40.290089189461,NA,49.9114320689769,43.0225252619593,40.3626697217454,40.1917965138264,67.3340673466303,68.3992852396159,78.4729128941352,73.3633206531507
1584,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,55.2294849496508,63.1389268776643,NA,0,0,53.9498667102301,54.0064799904851,NA,51.6864957013708,54.2963743163218,53.906108415409,53.9498667102301,64.5373700690688,64.1190087059609,52.977294870332,55.2294849496508
1585,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,8.02480723917114e-10,4.88260343595547e-09,NA,1,1,99.9180184021157,100,1,78.6685817941002,99.8891217665855,99.9179944306309,99.9180184021157,19.741362044672,0.014253428935995,3.38553939756486e-06,8.02480723917114e-10
1586,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,8.00099409236741e-10,4.8681145954244e-09,NA,1,1,99.9180184015909,100,1,77.9413703019386,99.8899459840471,99.9179937940689,99.9180184015909,19.7640255931096,0.0142408895902009,3.37549299665113e-06,8.00099409236741e-10
1587,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.30493962677279e-06,7.72908262996769e-06,NA,0.75,0.75,99.9180148094143,100,1,66.2503489629425,98.3707425582928,99.9128988594197,99.9180148094143,40.786928463522,1.87748915667822,0.00385002638493146,1.30493962677279e-06
1588,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,0.000957183757920821,0.00567155286967392,NA,0.75,0.75,99.9169968771335,100,1,56.579680272001,93.2899318885795,99.5498838614661,99.9169968771335,47.9613805800506,8.63792481768266,0.504386837749045,0.000957183757920821
1589,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,30.4413958645647,43.3441645801777,NA,0.5,0.5,76.8857138312578,79.9407932824365,2,50.9426384553312,60.6864655637539,74.1104791215997,76.8857138312578,59.2493310040821,52.5177921089817,30.2241139647377,30.4413958645647
1590,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,19.508537601177,25.7175842510954,NA,0.5,0.25,84.5578418788422,85.1568829635655,2,48.5353030286478,64.676234692866,71.2121256683963,84.5578418788422,60.9677973164573,44.5780964374389,41.9454685308617,19.508537601177
1591,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,53.9020738630502,65.6502005249885,NA,0,0,59.4330137212605,59.6264981885541,NA,53.0891560870788,59.3591334042009,59.410791789816,59.4330137212605,61.3248013061916,48.4868088659547,52.7083095752852,53.9020738630502
1592,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,59.5073375541023,70.1961199030705,65,0,0,50.9702394920406,51.3209579387935,NA,43.5670653926247,49.2587902404905,49.7595202614028,50.9702394920406,63.9427220016862,59.789217464828,63.6206157392058,59.5073375541023
1593,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,59.6607671755129,79.59530245931,63,0,0,59.0894801134295,59.1608910060204,NA,52.1509512946957,59.0581702109162,59.0446892146983,59.0894801134295,65.3343442059819,56.7548201993239,54.9077954698049,59.6607671755129
1594,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.75,0.5,71.997377410639,90.6775666393704,18,0,0,44.4187406299414,44.5135529195632,NA,41.906170024119,43.7353263642058,44.0941415158292,44.4187406299414,67.2404163038312,72.2555351872998,71.7975459227181,71.997377410639
1595,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.5,0.75,69.6340054184662,83.5096246740358,26,0,0,44.0370001378169,44.1569647929784,NA,41.5386667223683,44.1592060553364,44.0524989434402,44.0370001378169,75.3891673178226,65.8519504746354,75.7661293507177,69.6340054184662
1596,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.75,1,72.2313772239121,83.9611817566016,7,0,0,43.3435629931186,43.5062124122045,NA,41.2685061315883,43.8140536704075,43.4631555030186,43.3435629931186,79.0274238571554,68.4786844011177,72.3640573835974,72.2313772239121
1597,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,61.7550433257363,73.4942439257198,69,0,0,53.884047799844,53.961114121175,NA,50.9787561307352,54.1545709242042,53.8914091875623,53.884047799844,67.8644316462394,63.757501167934,55.6694350028039,61.7550433257363
1598,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.5,0.75,71.051000776848,84.2909665680948,40,0,0,43.9085735544427,44.0056620957744,NA,42.7293713849204,45.3087147052212,44.0457462516762,43.9085735544427,81.3528861484392,64.0495437209254,69.517807342933,71.051000776848
1599,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,80.3404267421311,93.1494547823379,6,0,0,40.9281029821691,41.044746483494,NA,40.9668354674576,41.1728907854685,40.9514339199123,40.9281029821691,81.4709222907859,76.840602080482,77.9409702169375,80.3404267421311
1600,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,59.1036347072707,73.6177604270503,64,0,0,54.196622548944,54.2508289613835,NA,51.0557600570091,54.3916964333981,54.1818646412278,54.196622548944,76.8065429279673,60.7499280712017,52.9262261640201,59.1036347072707
1601,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,84.0147148992278,94.249973796738,2,0,0,26.2268750939521,26.9206361966556,NA,39.8980208124405,33.800518662732,28.4368829888951,26.2268750939521,84.4966020322481,83.8930218079074,85.4703047966396,84.0147148992278
1602,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,87.5328405942077,93.0810645868387,2,0,0,20.4804883330017,20.5215221697866,NA,37.9653139545705,24.926965198958,20.7949746555167,20.4804883330017,84.724288954292,88.0665724949532,86.7327910342173,87.5328405942077
1603,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.0692501315552e-09,6.50573180218641e-09,NA,1,1,99.9180183949162,100,1,74.0734567497665,99.8788655596418,99.9179860376967,99.9180183949162,28.0509278472594,0.019024191830134,4.51099737524682e-06,1.0692501315552e-09
1604,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.05871558397781e-09,6.44163553586579e-09,NA,1,1,99.9180183951807,100,1,74.2679427066275,99.8806356737237,99.9179863450604,99.9180183951807,26.5970887576247,0.0188440265167598,4.46655378434441e-06,1.05871558397781e-09
1605,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,0.000126171653087509,0.000747341424658925,NA,0.75,0.75,99.9178919977586,100,1,57.0208604539844,92.0610428044213,99.7774145772528,99.9178919977586,53.2063755629752,10.4571295295519,0.147057664986967,0.000126171653087509
1606,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,0.0022996032909308,0.0136252758763786,NA,0.75,0.75,99.9152185752535,100,1,49.3533153305526,89.0629447308787,98.6397035316942,99.9152185752535,58.4335379238543,12.3158290966858,1.73067293834036,0.0022996032909308
1607,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,30.9887956007312,38.9895432673258,NA,0.25,0.25,73.1005313426514,74.0126046474981,2,39.3544081607398,61.2097989313769,68.9018128341559,73.1005313426514,74.4959406568129,49.7795963735991,38.1620682890622,30.9887956007312
1608,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,34.6849365624325,52.7740468495598,NA,0.25,0.25,73.3786045175129,79.9038650193872,3,43.8535354623405,55.8189556911541,67.6945447697569,73.3786045175129,67.890422900907,55.2907690954313,41.5412687212047,34.6849365624325
1609,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.5,0.5,59.849835201853,74.3463113713669,70,0,0,49.4622218128107,49.6732949866852,NA,42.4390639678292,49.3494992367652,49.3534067336523,49.4622218128107,73.866713430519,59.6060968284567,73.0085903549245,59.849835201853
1610,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.25,0.5,67.195547842826,84.6130257624318,58,0,0,51.1847488044172,51.2689846834584,NA,44.6284138894509,51.2519555277753,51.2264101534991,51.1847488044172,71.5133326324921,53.722631892586,56.7291507640863,67.195547842826
1611,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.25,0,63.1085295825022,78.3424818959512,88,0,0,48.764830047419,48.8501473142487,NA,44.9554591910583,48.783605711478,48.7968927480309,48.764830047419,71.635314105433,60.7215499154562,61.2827292409333,63.1085295825022
1612,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0.5,0.75,70.2672420810506,80.660716667089,37,0,0,44.932519709656,45.000281815006,NA,41.6285662838431,44.9099473881579,44.8604173319278,44.932519709656,74.890687042012,68.7560249086877,69.9942284827265,70.2672420810506
1613,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,72.8325706701666,83.7369784082231,6,0,0,43.1963289514473,43.3418696921599,NA,42.1977941837852,43.0499580817685,43.0252660483394,43.1963289514473,78.1391032329433,76.1590636517696,78.3566842903379,72.8325706701666
1614,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,76.7571369645881,87.7747615659889,5,0,0,44.0428170887442,44.6142961947185,NA,42.233093565428,43.7562262815456,43.9742791650618,44.0428170887442,74.2981674358911,75.2040067117448,73.0513022304555,76.7571369645881
1615,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,83.4609986267766,91.389838610048,2,0,0,28.7023580927725,28.8124705748206,NA,29.7006868026035,28.9779329556399,28.7832957664524,28.7023580927725,90.2011748805537,85.9564378993693,88.6987857401966,83.4609986267766
1616,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,85.6198742297558,90.8071019949689,2,0,0,24.4394423637571,24.5017955888585,NA,27.601060175959,25.1416365530711,24.4925679025177,24.4394423637571,89.7485480124989,83.9873089562555,83.6885222113464,85.6198742297558
1617,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,1,1,88.0088634038832,92.8842897592048,2,0,0,21.7160408964865,21.8471043963182,NA,26.6227960866548,22.1415527645366,21.7870422052408,21.7160408964865,90.8655567210217,89.496036343237,91.7136011686612,88.0088634038832
