"height","width","timesteps","years","TOTALN","TOTALP","lossSAV","lossFP","minthresholdtomoveSAV","maxthresholdtomoveSAV","maxamounttomoveSAV","minthresholdtomoveFP","maxthresholdtomoveFP","maxamounttomoveFP","numbFPspecies","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","halfsatBSAV","halfsatB01","halfsatB02","halfsatB03","halfsatB04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","halfsatPSAV","halfsatP01","halfsatP02","halfsatP03","halfsatP04","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","lightlimitation","shadingbyFP","lightattenuation","wind_avg","wind_std","prob_up","prob_down","prob_left","prob_right","wind_direction","lightlimitation_FP","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV"
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.348125796791,100,4,0,0,0.00739317854957976,0.0125247080288159,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.3619547588648,100,4,0,0,0.00168080650433782,0.00280344412792044,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,2.99384922540755e-11,1.80727744355879e-10,NA,1.14285714285714,1,99.9062398524662,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,7.91900288743356e-11,4.81822797173416e-10,NA,1.14285714285714,1,99.9058031450324,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,4.48913450050078e-10,2.65900093270783e-09,NA,1.14285714285714,1,99.9084792734117,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,97.8344971365693,100,5,0.142857142857143,0.142857142857143,0.127772455796583,0.218121882329342,NA
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.1041972615889,100,5,0,0,0.0388624611396172,0.0715436560927424,NA
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.1960651126429,100,4.75,0,0,0.118100645279074,0.215606574478386,NA
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.2343942786995,100,4,0,0,0.00387808257899424,0.00600097920725552,NA
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.2667272708831,100,4,0,0,0.0012293231436753,0.00194983294518169,NA
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.3278789655544,100,4,0,0,0.00938395425961711,0.0151674593262581,NA
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.3000752441779,100,4,0,0,0.00641044568027848,0.012058857891411,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.3325889919188,100,4,0,0,0.00142949558214905,0.00235031501558906,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,6.31667496396658e-11,3.8131459940554e-10,NA,1,0.857142857142857,99.9060901016842,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0.285714285714286,0.285714285714286,0.000183048512135286,0.00111373718776138,NA,0.857142857142857,0.714285714285714,99.9059418651028,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,97.3519207784189,100,6,0,0,0.000126522327932944,0.000206770176383987,NA
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,97.8852233493073,100,5,0,0,0.10935740741339,0.208056288001016,NA
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.1440310430827,100,5,0,0,9.7047483957407e-06,1.61504642442233e-05,NA
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.1984768197171,100,5,0,0,6.62330540025484e-06,1.21315595602413e-05,NA
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.2796435172245,100,4,0,0,7.23424271853314e-06,1.38150280478077e-05,NA
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.2682876760931,100,4,0,0,3.79047016152747e-06,6.95385439149869e-06,NA
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.36344459142,100,4,0,0,3.93638486327834e-06,7.992640750256e-06,NA
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.3716877805024,100,4,0,0,4.01169602474861e-06,8.28769618202682e-06,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,1,1,98.32309258391,100,4,0,0,1.11353191268993e-05,2.10982675069167e-05,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.02294723566527e-13,1.82484284970753e-12,NA,1.14285714285714,1,99.9046364292519,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,6.03670053618359e-13,3.67296234057372e-12,NA,1.14285714285714,1,99.9058448290901,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.02057930981156e-12,1.19686025869143e-11,NA,1.14285714285714,1,99.9048864999025,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.17714961612377e-12,1.80830980570492e-11,NA,1.14285714285714,1,99.9061552168994,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,9.48345556743821e-12,5.53650551049036e-11,NA,1.14285714285714,1,99.9065802948737,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.10838638329076e-11,1.78468240106357e-10,NA,1.14285714285714,1,99.90413839247,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,4.25709077790812e-11,2.46041325519906e-10,NA,1.14285714285714,1,99.9066897216417,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,1.51046253311042e-10,8.63869033960943e-10,NA,1.14285714285714,1,99.9069393108078,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,4.36383400998454e-10,2.44941841396346e-09,NA,1.14285714285714,1,99.9036558096461,100,1
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,7.23419368545112e-10,4.12338785700142e-09,NA,1.14285714285714,1,99.9054448459213,100,1
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.70834665163056e-09,1.53132671284401e-08,NA,1.14285714285714,1,99.9031594391707,100,1
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,1.49316757507996e-11,9.01370735371057e-11,NA,1.14285714285714,1,99.9068114779777,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.45288356407894e-11,2.10086805221116e-10,NA,1.14285714285714,1,99.905163496224,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,1.34959577359627e-10,7.9940782075934e-10,NA,1.14285714285714,1,99.9068407512902,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.89157164091264e-10,1.64616987606145e-09,NA,1.14285714285714,1,99.90736674778,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,9.22281767692191e-10,5.38441487346728e-09,NA,1.14285714285714,1,99.9044514953366,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.44683046980715e-09,1.97907729265854e-08,NA,1.14285714285714,1,99.9051367468318,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,7.47365738835716e-09,4.31954810108786e-08,NA,1.14285714285714,1,99.9070111137524,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,3.69175639641463e-08,2.11116068163902e-07,NA,1.14285714285714,1,99.9079973789118,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,1.79753208753557e-07,1.01087640065199e-06,NA,1.14285714285714,1,99.9030344347774,100,1
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0.142857142857143,0.142857142857143,0.000286445349278886,0.00163274703581004,NA,1.14285714285714,1,99.9028964657418,100,1
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0.428571428571429,0.428571428571429,2.55501731395454,12.5420643176628,NA,1.14285714285714,1,99.2743333497239,100,2.25
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.92695308206263e-11,1.76689468483393e-10,NA,1.14285714285714,1,99.9049203468787,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,6.80576969392218e-11,4.14089379364426e-10,NA,1.14285714285714,1,99.9053936552465,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.76099914942619e-10,1.63541166618169e-09,NA,1.14285714285714,1,99.9073012296571,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,6.72723384297598e-10,3.82946719522019e-09,NA,1.14285714285714,1,99.9065192251279,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.7522188752254e-09,1.60677307379659e-08,NA,1.14285714285714,1,99.9027679200673,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0,0,2.32585493213653e-08,1.33537802861119e-07,NA,1.14285714285714,1,99.9058761057131,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0.142857142857143,0.142857142857143,1.02662275966051e-05,5.93342691963123e-05,NA,1.14285714285714,1,99.9058133760672,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0.142857142857143,0.142857142857143,5.67388163234285e-05,0.000324471578315202,NA,1.14285714285714,1,99.9039689140935,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.04,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.04,0.142857142857143,0.285714285714286,0.000271810976155738,0.00152677325398677,NA,1.14285714285714,1,99.9050591937158,100,1
